timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T04:15:05+00:00,,,6.81,,
2026-03-05T04:15:06+00:00,-0.35,-0.01,6.47,1.9,-1
2026-03-05T04:15:06+00:00,0,0.01,6.46,0,0
2026-03-05T04:15:08+00:00,-0.24,-0.01,6.23,1,-0.9
2026-03-05T04:15:10+00:00,0.02,0.01,6.24,-1.9,1
2026-03-05T04:15:11+00:00,0,-0.01,6.25,0.9,-1
2026-03-05T04:15:11+00:00,0.26,0.01,6.5,0,0
2026-03-05T04:15:12+00:00,0,0.01,6.49,1,0.9
2026-03-05T04:15:12+00:00,0,0.06,6.43,0,0
2026-03-05T04:15:12+00:00,0,0.01,6.42,0,0
2026-03-05T04:15:12+00:00,0,0.06,6.36,0,0
2026-03-05T04:15:12+00:00,0,0.01,6.35,0,0
2026-03-05T04:15:12+00:00,0,0.13,6.22,0,0
2026-03-05T04:15:12+00:00,0,0.25,5.97,0,0
2026-03-05T04:15:12+00:00,0,0.03,5.94,0,0
2026-03-05T04:15:12+00:00,0,0.29,5.65,0,0
2026-03-05T04:15:12+00:00,0,0.01,5.64,0,0
2026-03-05T04:15:12+00:00,0,0.3,5.34,0,0
2026-03-05T04:15:12+00:00,0,0.32,5.02,0,0
2026-03-05T04:15:12+00:00,0,0.09,4.93,0,0
2026-03-05T04:15:12+00:00,0,0.2,4.73,0,0
2026-03-05T04:15:12+00:00,0,0.06,4.67,0,0
2026-03-05T04:15:12+00:00,0,0.52,4.15,0,0
2026-03-05T04:15:14+00:00,1.96,-0.01,6.12,3,-4
2026-03-05T04:15:14+00:00,0,0.01,6.11,-1,1
2026-03-05T04:15:14+00:00,0,-0.01,6.12,0,0
2026-03-05T04:15:14+00:00,4.05,0.01,10.16,0.1,-1
2026-03-05T04:15:14+00:00,0,-0.01,10.17,0.9,0
2026-03-05T04:15:15+00:00,0,0.01,10.16,0,0.1
2026-03-05T04:15:15+00:00,1.04,0.01,11.19,0,0
2026-03-05T04:15:15+00:00,0,0.06,11.13,0,0
2026-03-05T04:15:15+00:00,0,0.07,11.06,0,0
2026-03-05T04:15:15+00:00,0,0.48,10.58,0,0
2026-03-05T04:15:15+00:00,0,0.6,9.98,0,0
2026-03-05T04:15:15+00:00,0,1.03,8.95,-0.9,0
2026-03-05T04:15:15+00:00,0,0.25,8.7,0,0
2026-03-05T04:15:15+00:00,0,0.45,8.25,0,0
2026-03-05T04:15:15+00:00,0,0.14,8.11,0,0
2026-03-05T04:15:15+00:00,0,0.05,8.06,0,0
2026-03-05T04:15:15+00:00,0,0.08,7.98,0,0
2026-03-05T04:15:15+00:00,0,0.07,7.91,0,0
