timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T03:20:02+00:00,0,-0.24,14.81,0,0
2026-03-05T03:20:02+00:00,,,14.32,,
2026-03-05T03:20:02+00:00,0,-0.02,14.93,0,0
2026-03-05T03:20:02+00:00,0,-0.01,15.44,0,0
2026-03-05T03:20:02+00:00,0,-0.21,15.32,0,0
2026-03-05T03:20:02+00:00,0,-0.02,15.34,0,0
2026-03-05T03:20:02+00:00,0,-0.01,14.33,,
2026-03-05T03:20:02+00:00,0,-0.11,15.04,0,0
2026-03-05T03:20:02+00:00,0,-0.07,15.11,0,0
2026-03-05T03:20:02+00:00,0,-0.1,14.91,0,0
2026-03-05T03:20:02+00:00,0,-0.04,14.38,0,0
2026-03-05T03:20:02+00:00,0,-0.09,15.43,0,0
2026-03-05T03:20:02+00:00,0,-0.19,14.57,0,0
2026-03-05T03:20:02+00:00,0,-0.01,14.34,0,0
2026-03-05T03:20:05+00:00,0,-0.01,15.9,0,0
2026-03-05T03:20:05+00:00,0,0.01,15.89,0,0
2026-03-05T03:20:05+00:00,0.46,0.01,15.89,0,0.1
2026-03-05T03:20:06+00:00,0,0.01,15.32,0,0.9
2026-03-05T03:20:06+00:00,-0.57,-0.01,15.33,-0.1,0
2026-03-05T03:20:07+00:00,0,0.06,14.78,0,0
2026-03-05T03:20:07+00:00,-0.47,0.01,14.84,0,1
2026-03-05T03:20:08+00:00,0,0.28,12.77,0,0
2026-03-05T03:20:08+00:00,0,1.26,13.42,0,0
2026-03-05T03:20:08+00:00,0,0.55,12.22,0,0
2026-03-05T03:20:08+00:00,-0.51,5,9.27,2,-3
2026-03-05T03:20:08+00:00,0,0.51,10.8,0,0
2026-03-05T03:20:08+00:00,0,0.06,14.68,0,0
2026-03-05T03:20:08+00:00,0,0.27,10.19,0,0
2026-03-05T03:20:08+00:00,0,0.04,11.71,0,0
2026-03-05T03:20:08+00:00,0,0.01,14.74,-0.9,-1.9
2026-03-05T03:20:08+00:00,0,0.37,13.05,0,0
2026-03-05T03:20:08+00:00,0,0.42,9.77,0,0
2026-03-05T03:20:08+00:00,0,0.47,11.75,0,0
2026-03-05T03:20:08+00:00,0,0.23,10.46,0,0
2026-03-05T03:20:08+00:00,0,0.01,11.7,0,0
2026-03-05T03:20:08+00:00,0,0.11,10.69,0,0
2026-03-05T03:20:08+00:00,0.49,-4.99,14.75,-1,3
2026-03-05T03:20:08+00:00,0,0.39,11.31,0,0
2026-03-05T03:20:09+00:00,-0.49,0,9.28,0.9,-1
2026-03-05T03:20:09+00:00,0,0.01,9.27,0,0
2026-03-05T03:20:10+00:00,0,1.19,8.45,0,0
2026-03-05T03:20:10+00:00,0,0.23,10.14,0,0
2026-03-05T03:20:10+00:00,0,0.01,10.1,0,0
2026-03-05T03:20:10+00:00,0,0.01,10.09,0,0
2026-03-05T03:20:10+00:00,0,0.01,5.24,0,0
2026-03-05T03:20:10+00:00,0,0.01,9.87,0,0
2026-03-05T03:20:10+00:00,0,0.45,6.64,0,0
2026-03-05T03:20:10+00:00,0,0.02,10.12,0,0
2026-03-05T03:20:10+00:00,0,0.01,6.62,0,0
2026-03-05T03:20:10+00:00,0,0.01,6.57,0,0
2026-03-05T03:20:10+00:00,0,0.01,10.11,0,0
2026-03-05T03:20:10+00:00,0,0.01,6.63,0,0
2026-03-05T03:20:10+00:00,0,0.01,5.29,0,0
2026-03-05T03:20:10+00:00,0,0.04,5.25,0,0
2026-03-05T03:20:10+00:00,0,0.07,6.38,0,0
2026-03-05T03:20:10+00:00,0,0.17,7.2,0,0
2026-03-05T03:20:10+00:00,0,0.01,11.72,0,0
2026-03-05T03:20:10+00:00,0,0.21,9.88,0,0
2026-03-05T03:20:10+00:00,0,0.32,10.37,0,0
2026-03-05T03:20:10+00:00,0,0.07,10.78,0,0
2026-03-05T03:20:10+00:00,0,0.08,7.12,0,0
2026-03-05T03:20:10+00:00,0,0.01,7.47,0,0
