timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T02:35:02+00:00,,,20.4,,
2026-03-05T02:35:03+00:00,-2.59,0,17.81,2,0
2026-03-05T02:35:03+00:00,2.59,0,20.4,-1.9,0
2026-03-05T02:35:03+00:00,-2.59,0,17.81,1.9,0
2026-03-05T02:35:04+00:00,0,0,17.81,0,0
2026-03-05T02:35:04+00:00,0,0.01,17.8,0,0
2026-03-05T02:35:04+00:00,-0.89,-0.01,16.92,0,0
2026-03-05T02:35:04+00:00,0.89,0,17.81,-1,-1
2026-03-05T02:35:05+00:00,-0.89,0.01,16.91,1,1
2026-03-05T02:35:05+00:00,0,-0.01,16.92,0,1
2026-03-05T02:35:05+00:00,0.34,0,17.26,-3,-1
2026-03-05T02:35:06+00:00,0,8.53,8.73,1,2
2026-03-05T02:35:06+00:00,0,0,8.73,0,-2
2026-03-05T02:35:06+00:00,0,0,8.73,3,-1
2026-03-05T02:35:07+00:00,-2.44,0,6.29,0,-1
2026-03-05T02:35:07+00:00,0,0,6.29,0,1
2026-03-05T02:35:07+00:00,0,0,6.29,-1,0
2026-03-05T02:35:07+00:00,0,0.01,6.28,1,0
2026-03-05T02:35:08+00:00,0,0,6.28,0,0
2026-03-05T02:35:08+00:00,0,-2.42,8.7,0,0
2026-03-05T02:35:08+00:00,6.09,-4.44,19.23,-3,1
2026-03-05T02:35:09+00:00,0,-0.81,20.04,1,1
2026-03-05T02:35:09+00:00,0,-0.42,20.46,-1,0
2026-03-05T02:35:09+00:00,0,0.42,20.04,0,-1
2026-03-05T02:35:10+00:00,0.06,-0.42,20.52,-2,1
2026-03-05T02:35:10+00:00,0,0,20.52,1,1
2026-03-05T02:35:10+00:00,-3.8,0,16.72,-1,1
2026-03-05T02:35:10+00:00,0,-0.01,16.73,0,-1
2026-03-05T02:35:11+00:00,0,0,16.73,2,0
2026-03-05T02:35:11+00:00,-4.04,0.01,12.68,-1,-1
2026-03-05T02:35:11+00:00,4.04,0,16.72,1,0
2026-03-05T02:35:12+00:00,-4.04,0,12.68,0,1
2026-03-05T02:35:12+00:00,0,0,12.68,0,0
2026-03-05T02:35:12+00:00,0,-0.01,12.69,0,0
2026-03-05T02:35:13+00:00,0.55,0,13.24,0,0
2026-03-05T02:35:13+00:00,0,0,13.24,2,-2
2026-03-05T02:35:13+00:00,0,0,13.24,-2,1.1
2026-03-05T02:35:13+00:00,0,0,13.24,2,-1.1
2026-03-05T02:35:14+00:00,0.38,0,13.62,0,0
2026-03-05T02:35:14+00:00,0,0,13.62,-2,1
2026-03-05T02:35:14+00:00,0,0,13.62,3,-3
2026-03-05T02:35:15+00:00,0,3.31,10.31,-2,3
2026-03-05T02:35:15+00:00,3.54,2.42,11.43,0,0
2026-03-05T02:35:15+00:00,0,0.01,11.42,0,0
2026-03-05T02:35:16+00:00,0,-0.01,11.43,1,-3
2026-03-05T02:35:16+00:00,0,0,11.43,-1,0
2026-03-05T02:35:16+00:00,0,0,11.43,2,1
2026-03-05T02:35:16+00:00,0,0,11.43,0,0
2026-03-05T02:35:17+00:00,0,0,11.43,0,0
2026-03-05T02:35:17+00:00,3.46,0.01,14.88,0,0
2026-03-05T02:35:17+00:00,-0.6,-0.01,14.29,0,0
2026-03-05T02:35:18+00:00,0.6,0.01,14.88,-0.9,-1
2026-03-05T02:35:18+00:00,0,0,14.88,0.9,1
2026-03-05T02:35:18+00:00,0,0,14.88,1,-1
2026-03-05T02:35:19+00:00,0.48,0,15.36,-1,-1
2026-03-05T02:35:19+00:00,0,0,15.36,0,1
2026-03-05T02:35:19+00:00,-0.48,0,14.88,-1,0
2026-03-05T02:35:19+00:00,0.48,0,15.36,2,0
2026-03-05T02:35:20+00:00,0.84,-0.01,16.21,-1,-1
2026-03-05T02:35:20+00:00,0.49,0.01,16.69,0.1,1
2026-03-05T02:35:20+00:00,-0.49,-0.01,16.21,0.9,0
2026-03-05T02:35:21+00:00,0.49,0.01,16.69,0,-1
2026-03-05T02:35:21+00:00,0,0,16.69,0,1
2026-03-05T02:35:21+00:00,0,0,16.69,0,0
2026-03-05T02:35:22+00:00,0,0,16.69,-0.9,-0.9
2026-03-05T02:35:22+00:00,0.36,-0.01,17.06,1.9,-0.1
2026-03-05T02:35:22+00:00,0,0,17.06,-1,-0.9
2026-03-05T02:35:22+00:00,0,0.01,17.05,-1,1.9
2026-03-05T02:35:23+00:00,0.1,-0.01,17.16,0,-1
2026-03-05T02:35:23+00:00,0,0,17.16,2,0
2026-03-05T02:35:23+00:00,0,0.01,17.15,0,-0.9
2026-03-05T02:35:24+00:00,0.29,0,17.44,0,0.9
2026-03-05T02:35:24+00:00,0,-0.01,17.45,-2,1
2026-03-05T02:35:24+00:00,0,-13.01,30.46,0,1
2026-03-05T02:35:25+00:00,0,-1.82,32.28,-0.9,-1
2026-03-05T02:35:25+00:00,1.02,0.01,33.29,0.9,0
2026-03-05T02:35:25+00:00,0,-0.01,33.3,-1,0
2026-03-05T02:35:25+00:00,-0.77,0.01,32.52,-5,7
2026-03-05T02:35:26+00:00,0,0,32.52,0,0
2026-03-05T02:35:26+00:00,0,0,32.52,-2,2
2026-03-05T02:35:26+00:00,0,0,32.52,-1,-1
2026-03-05T02:35:27+00:00,-8.36,-0.01,24.17,1,1
2026-03-05T02:35:27+00:00,0,12.41,11.76,1,0
2026-03-05T02:35:27+00:00,0,-12.41,24.17,0,0
2026-03-05T02:35:28+00:00,0,12.69,11.48,-1,-2
2026-03-05T02:35:28+00:00,0,0,11.48,0,2
2026-03-05T02:35:28+00:00,0,0.01,11.47,0,-1
2026-03-05T02:35:28+00:00,-9.77,0,1.7,1,0
2026-03-05T02:35:29+00:00,0,0,1.7,1,0
2026-03-05T02:35:29+00:00,0,-0.01,1.71,2,-3
2026-03-05T02:35:29+00:00,0,0,1.71,-1,0
2026-03-05T02:35:30+00:00,11.28,0.01,12.98,0,0
2026-03-05T02:35:30+00:00,0,0,12.98,0,0
2026-03-05T02:35:30+00:00,-11.28,0,1.7,1,0
2026-03-05T02:35:31+00:00,13.21,2.14,12.77,-1,-1
2026-03-05T02:35:31+00:00,0,-0.01,12.78,0,1
2026-03-05T02:35:31+00:00,-1.93,0,10.85,1,0
2026-03-05T02:35:31+00:00,1.93,0.01,12.77,-1,-1
2026-03-05T02:35:32+00:00,0.85,0.74,12.88,1,0
2026-03-05T02:35:32+00:00,0,3.87,9.01,-1,1
2026-03-05T02:35:32+00:00,0,-4.62,13.63,2,-1
2026-03-05T02:35:33+00:00,3.03,4.63,12.03,2,0
2026-03-05T02:35:33+00:00,-3.03,0,9,-2,1
2026-03-05T02:35:33+00:00,3.03,0,12.03,2,-4
2026-03-05T02:35:34+00:00,1,-0.01,13.04,-1,-1
2026-03-05T02:35:34+00:00,0,0.81,12.23,-1,3
2026-03-05T02:35:34+00:00,0,0.01,12.22,2,-2
2026-03-05T02:35:34+00:00,0,-0.01,12.23,-2,2
2026-03-05T02:35:35+00:00,4.49,0.01,16.71,3,-2
2026-03-05T02:35:35+00:00,-4.49,0,12.22,0,0
2026-03-05T02:35:35+00:00,4.49,0,16.71,0,0
2026-03-05T02:35:36+00:00,0,0,16.71,0,0
2026-03-05T02:35:36+00:00,0,-0.01,16.72,-1,0
2026-03-05T02:35:36+00:00,0,0.01,16.71,0,0
2026-03-05T02:35:37+00:00,-2.41,0,14.3,0.1,-1
2026-03-05T02:35:37+00:00,0,0,14.3,0.9,1
2026-03-05T02:35:37+00:00,0,0,14.3,-1,-0.9
2026-03-05T02:35:37+00:00,-0.66,-0.01,13.65,0,-0.1
2026-03-05T02:35:38+00:00,0,0,13.65,0,1
2026-03-05T02:35:38+00:00,0,0.01,13.64,1,0
2026-03-05T02:35:38+00:00,0,-0.01,13.65,-1,0
2026-03-05T02:35:39+00:00,-0.07,0,13.58,1,1
2026-03-05T02:35:39+00:00,-0.22,0,13.36,0,-1
2026-03-05T02:35:39+00:00,0.22,0,13.58,-1,0
2026-03-05T02:35:40+00:00,-0.22,0,13.36,0,1
2026-03-05T02:35:40+00:00,0,0,13.36,1,0
2026-03-05T02:35:40+00:00,0.04,0.01,13.39,0,-1
2026-03-05T02:35:40+00:00,0,0,13.39,-2,-0.9
2026-03-05T02:35:41+00:00,0,0,13.39,0,1.9
2026-03-05T02:35:41+00:00,0.17,0,13.56,0,0
2026-03-05T02:35:41+00:00,0,0,13.56,1,0
2026-03-05T02:35:42+00:00,0,-0.01,13.57,-2,1
2026-03-05T02:35:42+00:00,0,0,13.57,0,0
2026-03-05T02:35:42+00:00,0,0.01,13.56,1,-1
2026-03-05T02:35:43+00:00,0,-7.26,20.82,0,1
2026-03-05T02:35:43+00:00,0,7.25,13.57,0,0
2026-03-05T02:35:43+00:00,0,-7.25,20.82,0,0
2026-03-05T02:35:44+00:00,0,0,20.82,-2,1
2026-03-05T02:35:44+00:00,-0.05,0,20.77,0,1
2026-03-05T02:35:44+00:00,0,0,20.77,-1,0
2026-03-05T02:35:44+00:00,0.05,0,20.82,1,-1
2026-03-05T02:35:45+00:00,-0.05,0.01,20.76,0,-1
2026-03-05T02:35:45+00:00,0,-0.01,20.77,0,2
2026-03-05T02:35:45+00:00,-4.91,10.15,5.71,0,-1
2026-03-05T02:35:46+00:00,0,0.04,5.67,0,0
2026-03-05T02:35:46+00:00,0,0,5.67,1,0
2026-03-05T02:35:46+00:00,0,0.01,5.66,0,0
2026-03-05T02:35:47+00:00,0.42,0,6.08,3,-4
2026-03-05T02:35:47+00:00,0,0,6.08,1,-1
