timestamp,coin,price
2026-03-25T00:22:49.575Z,BTC,70582.35000000
2026-03-25T00:22:49.575Z,BTC,70582.39000000
2026-03-25T00:22:49.575Z,BTC,70584.18000000
2026-03-25T00:22:49.575Z,BTC,70584.19000000
2026-03-25T00:22:49.575Z,BTC,70584.78000000
2026-03-25T00:22:49.575Z,BTC,70584.97000000
2026-03-25T00:22:49.575Z,BTC,70585.35000000
2026-03-25T00:22:49.575Z,BTC,70585.44000000
2026-03-25T00:22:49.576Z,BTC,70585.45000000
2026-03-25T00:22:49.576Z,BTC,70585.53000000
2026-03-25T00:22:49.576Z,BTC,70585.76000000
2026-03-25T00:22:49.576Z,BTC,70585.85000000
2026-03-25T00:22:49.696Z,BTC,70585.86000000
2026-03-25T00:22:49.715Z,ETH,2154.36000000
2026-03-25T00:22:49.716Z,ETH,2154.37000000
2026-03-25T00:22:49.717Z,ETH,2154.40000000
2026-03-25T00:22:49.718Z,ETH,2154.41000000
2026-03-25T00:22:50.220Z,ETH,2154.42000000
2026-03-25T00:22:50.221Z,ETH,2154.43000000
2026-03-25T00:22:50.221Z,ETH,2154.44000000
2026-03-25T00:22:50.221Z,ETH,2154.45000000
2026-03-25T00:22:50.222Z,ETH,2154.46000000
2026-03-25T00:22:50.222Z,ETH,2154.48000000
2026-03-25T00:22:50.222Z,ETH,2154.49000000
2026-03-25T00:22:50.222Z,ETH,2154.50000000
2026-03-25T00:22:50.223Z,ETH,2154.51000000
2026-03-25T00:22:50.223Z,ETH,2154.52000000
2026-03-25T00:22:50.223Z,ETH,2154.53000000
2026-03-25T00:22:50.223Z,ETH,2154.54000000
2026-03-25T00:22:50.224Z,ETH,2154.55000000
2026-03-25T00:22:50.224Z,ETH,2154.56000000
2026-03-25T00:22:50.224Z,ETH,2154.57000000
2026-03-25T00:22:50.588Z,BTC,70585.85000000
2026-03-25T00:22:53.652Z,BTC,70585.86000000
2026-03-25T00:22:53.857Z,BTC,70585.85000000
2026-03-25T00:22:57.488Z,BTC,70585.86000000
2026-03-25T00:22:57.911Z,BTC,70585.85000000
2026-03-25T00:22:58.258Z,ETH,2154.58000000
2026-03-25T00:22:58.260Z,ETH,2154.59000000
2026-03-25T00:22:58.260Z,ETH,2154.60000000
2026-03-25T00:22:58.261Z,ETH,2154.62000000
2026-03-25T00:22:58.261Z,ETH,2154.63000000
2026-03-25T00:22:58.261Z,ETH,2154.64000000
2026-03-25T00:22:58.262Z,ETH,2154.65000000
2026-03-25T00:22:58.262Z,ETH,2154.66000000
2026-03-25T00:22:58.263Z,ETH,2154.67000000
2026-03-25T00:22:58.264Z,ETH,2154.68000000
2026-03-25T00:22:58.337Z,BTC,70585.86000000
2026-03-25T00:22:59.999Z,BTC,70585.85000000
2026-03-25T00:23:00.674Z,ETH,2154.69000000
2026-03-25T00:23:00.675Z,ETH,2154.70000000
2026-03-25T00:23:00.676Z,ETH,2154.71000000
2026-03-25T00:23:00.676Z,ETH,2154.73000000
2026-03-25T00:23:01.068Z,ETH,2154.74000000
2026-03-25T00:23:01.094Z,BTC,70585.86000000
2026-03-25T00:23:01.101Z,ETH,2154.75000000
2026-03-25T00:23:01.102Z,ETH,2154.76000000
2026-03-25T00:23:01.102Z,ETH,2154.77000000
2026-03-25T00:23:01.103Z,ETH,2154.78000000
2026-03-25T00:23:01.104Z,ETH,2154.79000000
2026-03-25T00:23:01.104Z,ETH,2154.80000000
2026-03-25T00:23:01.106Z,ETH,2154.81000000
2026-03-25T00:23:01.106Z,BTC,70585.87000000
2026-03-25T00:23:01.107Z,BTC,70586.22000000
2026-03-25T00:23:01.107Z,BTC,70587.10000000
2026-03-25T00:23:01.107Z,BTC,70587.11000000
2026-03-25T00:23:01.107Z,BTC,70587.12000000
2026-03-25T00:23:01.108Z,BTC,70587.27000000
2026-03-25T00:23:01.108Z,ETH,2154.85000000
2026-03-25T00:23:01.108Z,BTC,70587.72000000
2026-03-25T00:23:01.108Z,BTC,70588.42000000
2026-03-25T00:23:01.109Z,BTC,70588.59000000
2026-03-25T00:23:01.120Z,ETH,2154.86000000
2026-03-25T00:23:01.133Z,ETH,2154.87000000
2026-03-25T00:23:01.384Z,BTC,70589.31000000
2026-03-25T00:23:01.566Z,BTC,70589.32000000
2026-03-25T00:23:01.566Z,BTC,70589.41000000
2026-03-25T00:23:01.567Z,BTC,70590.24000000
2026-03-25T00:23:01.578Z,BTC,70590.96000000
2026-03-25T00:23:01.579Z,BTC,70590.97000000
2026-03-25T00:23:01.579Z,BTC,70591.08000000
2026-03-25T00:23:01.579Z,BTC,70591.41000000
2026-03-25T00:23:01.579Z,BTC,70591.81000000
2026-03-25T00:23:01.579Z,BTC,70592.35000000
2026-03-25T00:23:01.579Z,BTC,70592.36000000
2026-03-25T00:23:01.580Z,BTC,70592.40000000
2026-03-25T00:23:01.580Z,BTC,70592.61000000
2026-03-25T00:23:01.580Z,BTC,70592.71000000
2026-03-25T00:23:01.580Z,BTC,70592.88000000
2026-03-25T00:23:01.580Z,BTC,70592.94000000
2026-03-25T00:23:01.580Z,BTC,70593.21000000
2026-03-25T00:23:01.580Z,BTC,70593.30000000
2026-03-25T00:23:01.580Z,BTC,70593.54000000
2026-03-25T00:23:01.580Z,BTC,70593.74000000
2026-03-25T00:23:01.629Z,BTC,70593.75000000
2026-03-25T00:23:01.630Z,BTC,70594.10000000
2026-03-25T00:23:02.359Z,BTC,70594.65000000
2026-03-25T00:23:02.363Z,BTC,70594.66000000
2026-03-25T00:23:02.364Z,BTC,70595.56000000
2026-03-25T00:23:02.416Z,ETH,2154.88000000
2026-03-25T00:23:02.418Z,ETH,2154.89000000
2026-03-25T00:23:02.419Z,ETH,2154.90000000
2026-03-25T00:23:02.419Z,ETH,2154.91000000
2026-03-25T00:23:02.419Z,ETH,2154.92000000
2026-03-25T00:23:02.420Z,ETH,2154.93000000
2026-03-25T00:23:02.420Z,ETH,2154.94000000
2026-03-25T00:23:02.421Z,ETH,2154.96000000
2026-03-25T00:23:02.422Z,ETH,2154.97000000
2026-03-25T00:23:02.422Z,ETH,2154.98000000
2026-03-25T00:23:02.422Z,ETH,2154.99000000
2026-03-25T00:23:02.424Z,ETH,2155.00000000
2026-03-25T00:23:02.475Z,BTC,70595.57000000
2026-03-25T00:23:02.532Z,ETH,2155.01000000
2026-03-25T00:23:02.533Z,ETH,2155.03000000
2026-03-25T00:23:02.533Z,ETH,2155.04000000
2026-03-25T00:23:02.534Z,ETH,2155.05000000
2026-03-25T00:23:02.536Z,ETH,2155.07000000
2026-03-25T00:23:02.538Z,ETH,2155.08000000
2026-03-25T00:23:02.541Z,ETH,2155.09000000
2026-03-25T00:23:02.541Z,ETH,2155.10000000
2026-03-25T00:23:02.584Z,BTC,70596.40000000
2026-03-25T00:23:02.584Z,ETH,2155.11000000
2026-03-25T00:23:02.585Z,ETH,2155.13000000
2026-03-25T00:23:02.585Z,ETH,2155.14000000
2026-03-25T00:23:02.586Z,ETH,2155.15000000
2026-03-25T00:23:02.586Z,BTC,70596.41000000
2026-03-25T00:23:02.587Z,BTC,70596.82000000
2026-03-25T00:23:02.587Z,BTC,70596.93000000
2026-03-25T00:23:02.588Z,BTC,70597.17000000
2026-03-25T00:23:02.639Z,BTC,70597.75000000
2026-03-25T00:23:02.642Z,BTC,70597.76000000
2026-03-25T00:23:02.667Z,BTC,70598.72000000
2026-03-25T00:23:02.773Z,ETH,2155.16000000
2026-03-25T00:23:02.773Z,ETH,2155.18000000
2026-03-25T00:23:02.773Z,ETH,2155.19000000
2026-03-25T00:23:02.774Z,ETH,2155.20000000
2026-03-25T00:23:02.774Z,ETH,2155.21000000
2026-03-25T00:23:02.774Z,ETH,2155.22000000
2026-03-25T00:23:03.734Z,BTC,70598.73000000
2026-03-25T00:23:04.077Z,BTC,70598.72000000
2026-03-25T00:23:04.109Z,BTC,70598.73000000
2026-03-25T00:23:04.195Z,BTC,70598.74000000
2026-03-25T00:23:04.195Z,BTC,70599.04000000
2026-03-25T00:23:04.195Z,BTC,70599.06000000
2026-03-25T00:23:04.195Z,BTC,70599.09000000
2026-03-25T00:23:04.195Z,BTC,70599.75000000
2026-03-25T00:23:04.196Z,BTC,70599.86000000
2026-03-25T00:23:04.196Z,BTC,70600.00000000
2026-03-25T00:23:04.196Z,BTC,70600.01000000
2026-03-25T00:23:04.196Z,BTC,70600.69000000
2026-03-25T00:23:04.196Z,BTC,70601.16000000
2026-03-25T00:23:04.196Z,BTC,70601.72000000
2026-03-25T00:23:04.196Z,BTC,70602.00000000
2026-03-25T00:23:04.196Z,BTC,70602.02000000
2026-03-25T00:23:04.196Z,BTC,70602.19000000
2026-03-25T00:23:04.196Z,BTC,70603.40000000
2026-03-25T00:23:04.197Z,BTC,70603.43000000
2026-03-25T00:23:04.197Z,BTC,70603.44000000
2026-03-25T00:23:06.894Z,ETH,2155.23000000
2026-03-25T00:23:06.895Z,ETH,2155.24000000
2026-03-25T00:23:06.895Z,ETH,2155.25000000
2026-03-25T00:23:06.895Z,ETH,2155.26000000
2026-03-25T00:23:06.896Z,ETH,2155.29000000
2026-03-25T00:23:06.896Z,ETH,2155.30000000
2026-03-25T00:23:06.897Z,ETH,2155.31000000
2026-03-25T00:23:06.897Z,ETH,2155.32000000
2026-03-25T00:23:06.899Z,ETH,2155.33000000
2026-03-25T00:23:07.005Z,BTC,70603.43000000
2026-03-25T00:23:07.146Z,ETH,2155.34000000
2026-03-25T00:23:07.146Z,ETH,2155.35000000
2026-03-25T00:23:07.146Z,ETH,2155.39000000
2026-03-25T00:23:07.147Z,ETH,2155.40000000
2026-03-25T00:23:07.147Z,ETH,2155.41000000
2026-03-25T00:23:07.147Z,ETH,2155.42000000
2026-03-25T00:23:07.147Z,ETH,2155.43000000
2026-03-25T00:23:07.147Z,ETH,2155.44000000
2026-03-25T00:23:07.147Z,ETH,2155.47000000
2026-03-25T00:23:07.147Z,ETH,2155.48000000
2026-03-25T00:23:07.147Z,ETH,2155.49000000
2026-03-25T00:23:07.147Z,ETH,2155.50000000
2026-03-25T00:23:07.148Z,ETH,2155.51000000
2026-03-25T00:23:07.148Z,ETH,2155.52000000
2026-03-25T00:23:07.148Z,ETH,2155.53000000
2026-03-25T00:23:07.148Z,ETH,2155.54000000
2026-03-25T00:23:07.148Z,ETH,2155.57000000
2026-03-25T00:23:07.148Z,ETH,2155.58000000
2026-03-25T00:23:07.148Z,ETH,2155.59000000
2026-03-25T00:23:07.148Z,ETH,2155.60000000
2026-03-25T00:23:07.148Z,ETH,2155.62000000
2026-03-25T00:23:07.149Z,ETH,2155.63000000
2026-03-25T00:23:07.149Z,ETH,2155.64000000
2026-03-25T00:23:07.149Z,ETH,2155.65000000
2026-03-25T00:23:07.149Z,ETH,2155.66000000
2026-03-25T00:23:07.149Z,ETH,2155.67000000
2026-03-25T00:23:07.281Z,BTC,70603.44000000
2026-03-25T00:23:08.728Z,BTC,70603.43000000
2026-03-25T00:23:08.920Z,BTC,70603.44000000
2026-03-25T00:23:12.667Z,BTC,70603.43000000
2026-03-25T00:23:13.057Z,BTC,70603.44000000
2026-03-25T00:23:14.520Z,ETH,2155.66000000
2026-03-25T00:23:15.613Z,BTC,70603.43000000
2026-03-25T00:23:17.525Z,ETH,2155.67000000
2026-03-25T00:23:17.630Z,BTC,70603.44000000
2026-03-25T00:23:17.850Z,ETH,2155.66000000
2026-03-25T00:23:20.043Z,BTC,70603.43000000
2026-03-25T00:23:20.102Z,ETH,2155.67000000
2026-03-25T00:23:20.343Z,ETH,2155.68000000
2026-03-25T00:23:20.344Z,ETH,2155.70000000
2026-03-25T00:23:20.344Z,ETH,2155.71000000
2026-03-25T00:23:20.345Z,ETH,2155.72000000
2026-03-25T00:23:20.345Z,ETH,2155.73000000
2026-03-25T00:23:20.345Z,ETH,2155.74000000
2026-03-25T00:23:20.385Z,BTC,70603.44000000
2026-03-25T00:23:20.558Z,BTC,70603.43000000
2026-03-25T00:23:20.897Z,ETH,2155.73000000
2026-03-25T00:23:21.210Z,ETH,2155.74000000
2026-03-25T00:23:22.208Z,BTC,70603.44000000
2026-03-25T00:23:22.340Z,BTC,70603.43000000
2026-03-25T00:23:22.341Z,ETH,2155.73000000
2026-03-25T00:23:22.344Z,ETH,2155.72000000
2026-03-25T00:23:22.345Z,ETH,2155.71000000
2026-03-25T00:23:22.345Z,ETH,2155.70000000
2026-03-25T00:23:22.346Z,ETH,2155.69000000
2026-03-25T00:23:22.346Z,ETH,2155.68000000
2026-03-25T00:23:22.346Z,ETH,2155.67000000
2026-03-25T00:23:22.346Z,ETH,2155.66000000
2026-03-25T00:23:22.346Z,BTC,70603.42000000
2026-03-25T00:23:22.347Z,BTC,70603.40000000
2026-03-25T00:23:22.347Z,BTC,70602.38000000
2026-03-25T00:23:22.348Z,BTC,70601.87000000
2026-03-25T00:23:22.348Z,BTC,70600.30000000
2026-03-25T00:23:22.348Z,BTC,70600.00000000
2026-03-25T00:23:22.348Z,BTC,70599.99000000
2026-03-25T00:23:22.348Z,BTC,70599.05000000
2026-03-25T00:23:22.349Z,ETH,2155.65000000
2026-03-25T00:23:22.349Z,BTC,70598.93000000
2026-03-25T00:23:22.349Z,ETH,2155.64000000
2026-03-25T00:23:22.349Z,BTC,70598.74000000
2026-03-25T00:23:22.350Z,ETH,2155.63000000
2026-03-25T00:23:22.350Z,ETH,2155.62000000
2026-03-25T00:23:22.350Z,BTC,70598.73000000
2026-03-25T00:23:22.350Z,BTC,70598.72000000
2026-03-25T00:23:22.350Z,ETH,2155.60000000
2026-03-25T00:23:22.350Z,ETH,2155.57000000
2026-03-25T00:23:22.351Z,BTC,70598.48000000
2026-03-25T00:23:22.351Z,BTC,70598.22000000
2026-03-25T00:23:22.351Z,BTC,70597.85000000
2026-03-25T00:23:22.351Z,BTC,70597.84000000
2026-03-25T00:23:22.352Z,BTC,70597.74000000
2026-03-25T00:23:22.352Z,BTC,70597.18000000
2026-03-25T00:23:22.369Z,ETH,2155.56000000
2026-03-25T00:23:22.421Z,ETH,2155.55000000
2026-03-25T00:23:22.422Z,ETH,2155.54000000
2026-03-25T00:23:22.423Z,ETH,2155.51000000
2026-03-25T00:23:22.423Z,ETH,2155.50000000
2026-03-25T00:23:22.424Z,ETH,2155.49000000
2026-03-25T00:23:22.425Z,ETH,2155.48000000
2026-03-25T00:23:22.425Z,ETH,2155.47000000
2026-03-25T00:23:22.426Z,ETH,2155.44000000
2026-03-25T00:23:22.426Z,ETH,2155.43000000
2026-03-25T00:23:22.427Z,ETH,2155.42000000
2026-03-25T00:23:23.532Z,BTC,70597.19000000
2026-03-25T00:23:23.941Z,ETH,2155.43000000
2026-03-25T00:23:23.942Z,ETH,2155.44000000
2026-03-25T00:23:23.991Z,ETH,2155.49000000
2026-03-25T00:23:24.000Z,ETH,2155.50000000
2026-03-25T00:23:24.002Z,ETH,2155.51000000
2026-03-25T00:23:24.002Z,ETH,2155.52000000
2026-03-25T00:23:24.004Z,BTC,70597.20000000
2026-03-25T00:23:24.004Z,BTC,70597.23000000
2026-03-25T00:23:24.004Z,BTC,70597.24000000
2026-03-25T00:23:24.004Z,BTC,70597.25000000
2026-03-25T00:23:24.005Z,BTC,70597.53000000
2026-03-25T00:23:24.009Z,BTC,70598.34000000
2026-03-25T00:23:24.009Z,ETH,2155.55000000
2026-03-25T00:23:24.010Z,BTC,70598.49000000
2026-03-25T00:23:24.010Z,BTC,70598.74000000
2026-03-25T00:23:24.010Z,BTC,70598.76000000
2026-03-25T00:23:24.010Z,ETH,2155.56000000
2026-03-25T00:23:24.011Z,ETH,2155.57000000
2026-03-25T00:23:24.012Z,ETH,2155.58000000
2026-03-25T00:23:24.020Z,ETH,2155.59000000
2026-03-25T00:23:24.025Z,ETH,2155.60000000
2026-03-25T00:23:24.032Z,ETH,2155.62000000
2026-03-25T00:23:24.033Z,ETH,2155.63000000
2026-03-25T00:23:24.042Z,ETH,2155.64000000
2026-03-25T00:23:24.057Z,BTC,70599.04000000
2026-03-25T00:23:24.059Z,BTC,70599.05000000
2026-03-25T00:23:24.059Z,BTC,70599.06000000
2026-03-25T00:23:24.081Z,BTC,70600.00000000
2026-03-25T00:23:24.082Z,ETH,2155.65000000
2026-03-25T00:23:24.082Z,ETH,2155.66000000
2026-03-25T00:23:24.082Z,ETH,2155.67000000
2026-03-25T00:23:24.083Z,ETH,2155.68000000
2026-03-25T00:23:24.083Z,ETH,2155.69000000
2026-03-25T00:23:24.083Z,ETH,2155.70000000
2026-03-25T00:23:24.083Z,BTC,70600.01000000
2026-03-25T00:23:24.083Z,ETH,2155.73000000
2026-03-25T00:23:24.083Z,BTC,70601.09000000
2026-03-25T00:23:24.083Z,BTC,70602.14000000
2026-03-25T00:23:24.083Z,BTC,70602.39000000
2026-03-25T00:23:24.084Z,ETH,2155.74000000
2026-03-25T00:23:24.084Z,BTC,70602.60000000
2026-03-25T00:23:24.084Z,BTC,70602.61000000
2026-03-25T00:23:24.084Z,BTC,70603.32000000
2026-03-25T00:23:24.084Z,BTC,70603.44000000
2026-03-25T00:23:24.084Z,ETH,2155.75000000
2026-03-25T00:23:24.085Z,BTC,70603.53000000
2026-03-25T00:23:24.085Z,BTC,70603.75000000
2026-03-25T00:23:24.085Z,BTC,70603.76000000
2026-03-25T00:23:24.085Z,ETH,2155.76000000
2026-03-25T00:23:24.085Z,BTC,70603.78000000
2026-03-25T00:23:24.085Z,BTC,70603.84000000
2026-03-25T00:23:24.085Z,BTC,70604.00000000
2026-03-25T00:23:24.085Z,ETH,2155.77000000
2026-03-25T00:23:24.085Z,BTC,70604.38000000
2026-03-25T00:23:24.085Z,BTC,70605.00000000
2026-03-25T00:23:24.085Z,BTC,70605.86000000
2026-03-25T00:23:24.085Z,BTC,70605.87000000
2026-03-25T00:23:24.085Z,ETH,2155.78000000
2026-03-25T00:23:24.085Z,BTC,70605.95000000
2026-03-25T00:23:24.086Z,ETH,2155.79000000
2026-03-25T00:23:24.370Z,BTC,70605.99000000
2026-03-25T00:23:24.570Z,ETH,2155.80000000
2026-03-25T00:23:24.573Z,ETH,2155.81000000
2026-03-25T00:23:24.574Z,ETH,2155.82000000
2026-03-25T00:23:24.574Z,ETH,2155.83000000
2026-03-25T00:23:24.575Z,ETH,2155.84000000
2026-03-25T00:23:24.575Z,ETH,2155.85000000
2026-03-25T00:23:24.575Z,ETH,2155.86000000
2026-03-25T00:23:24.576Z,ETH,2155.87000000
2026-03-25T00:23:24.576Z,ETH,2155.89000000
2026-03-25T00:23:24.576Z,ETH,2155.90000000
2026-03-25T00:23:24.870Z,ETH,2155.92000000
2026-03-25T00:23:28.343Z,BTC,70606.00000000
2026-03-25T00:23:29.125Z,BTC,70605.99000000
2026-03-25T00:23:29.189Z,BTC,70606.00000000
2026-03-25T00:23:29.719Z,ETH,2155.91000000
2026-03-25T00:23:29.771Z,ETH,2155.90000000
2026-03-25T00:23:29.775Z,ETH,2155.89000000
2026-03-25T00:23:29.778Z,ETH,2155.88000000
2026-03-25T00:23:29.788Z,ETH,2155.87000000
2026-03-25T00:23:29.788Z,ETH,2155.86000000
2026-03-25T00:23:29.790Z,ETH,2155.85000000
2026-03-25T00:23:29.791Z,ETH,2155.84000000
2026-03-25T00:23:29.793Z,ETH,2155.83000000
2026-03-25T00:23:29.793Z,ETH,2155.82000000
2026-03-25T00:23:29.793Z,ETH,2155.81000000
2026-03-25T00:23:29.793Z,ETH,2155.80000000
2026-03-25T00:23:29.794Z,ETH,2155.79000000
2026-03-25T00:23:30.187Z,BTC,70605.99000000
2026-03-25T00:23:31.060Z,ETH,2155.78000000
2026-03-25T00:23:31.062Z,ETH,2155.77000000
2026-03-25T00:23:31.062Z,ETH,2155.76000000
2026-03-25T00:23:31.063Z,BTC,70605.98000000
2026-03-25T00:23:31.063Z,ETH,2155.75000000
2026-03-25T00:23:31.063Z,BTC,70605.31000000
2026-03-25T00:23:31.070Z,ETH,2155.74000000
2026-03-25T00:23:31.071Z,ETH,2155.73000000
2026-03-25T00:23:31.071Z,ETH,2155.72000000
2026-03-25T00:23:31.072Z,ETH,2155.71000000
2026-03-25T00:23:31.072Z,ETH,2155.70000000
2026-03-25T00:23:31.073Z,ETH,2155.69000000
2026-03-25T00:23:31.073Z,ETH,2155.68000000
2026-03-25T00:23:31.074Z,ETH,2155.67000000
2026-03-25T00:23:31.074Z,ETH,2155.66000000
2026-03-25T00:23:31.109Z,BTC,70603.53000000
2026-03-25T00:23:31.120Z,ETH,2155.65000000
2026-03-25T00:23:31.120Z,ETH,2155.64000000
2026-03-25T00:23:31.121Z,ETH,2155.63000000
2026-03-25T00:23:31.121Z,ETH,2155.62000000
2026-03-25T00:23:31.121Z,ETH,2155.61000000
2026-03-25T00:23:31.121Z,ETH,2155.60000000
2026-03-25T00:23:31.121Z,ETH,2155.59000000
2026-03-25T00:23:31.121Z,ETH,2155.58000000
2026-03-25T00:23:31.122Z,ETH,2155.57000000
2026-03-25T00:23:31.122Z,ETH,2155.56000000
2026-03-25T00:23:31.122Z,ETH,2155.55000000
2026-03-25T00:23:31.381Z,BTC,70603.54000000
2026-03-25T00:23:31.676Z,BTC,70603.53000000
2026-03-25T00:23:31.822Z,BTC,70603.54000000
2026-03-25T00:23:33.075Z,BTC,70603.53000000
2026-03-25T00:23:33.906Z,ETH,2155.54000000
2026-03-25T00:23:34.002Z,BTC,70603.54000000
2026-03-25T00:23:34.171Z,BTC,70603.53000000
2026-03-25T00:23:39.468Z,ETH,2155.55000000
2026-03-25T00:23:39.469Z,ETH,2155.56000000
2026-03-25T00:23:40.021Z,BTC,70603.54000000
2026-03-25T00:23:42.061Z,ETH,2155.57000000
2026-03-25T00:23:42.243Z,BTC,70603.53000000
2026-03-25T00:23:42.328Z,BTC,70603.54000000
2026-03-25T00:23:43.389Z,BTC,70603.53000000
2026-03-25T00:23:43.614Z,ETH,2155.58000000
2026-03-25T00:23:43.614Z,ETH,2155.59000000
2026-03-25T00:23:43.614Z,ETH,2155.60000000
2026-03-25T00:23:43.614Z,ETH,2155.61000000
2026-03-25T00:23:43.670Z,BTC,70603.54000000
2026-03-25T00:23:43.680Z,BTC,70603.55000000
2026-03-25T00:23:43.681Z,BTC,70605.00000000
2026-03-25T00:23:43.681Z,BTC,70605.05000000
2026-03-25T00:23:43.681Z,BTC,70605.06000000
2026-03-25T00:23:43.924Z,BTC,70605.07000000
2026-03-25T00:23:44.074Z,ETH,2155.65000000
2026-03-25T00:23:44.223Z,BTC,70605.06000000
2026-03-25T00:23:44.536Z,BTC,70605.07000000
2026-03-25T00:23:44.578Z,BTC,70605.06000000
2026-03-25T00:23:45.190Z,BTC,70605.07000000
2026-03-25T00:23:46.122Z,BTC,70605.08000000
2026-03-25T00:23:46.123Z,BTC,70605.30000000
2026-03-25T00:23:46.123Z,BTC,70605.72000000
2026-03-25T00:23:46.123Z,BTC,70605.99000000
2026-03-25T00:23:46.124Z,BTC,70606.00000000
2026-03-25T00:23:46.124Z,BTC,70606.08000000
2026-03-25T00:23:46.124Z,BTC,70606.39000000
2026-03-25T00:23:46.124Z,BTC,70606.40000000
2026-03-25T00:23:46.124Z,BTC,70606.62000000
2026-03-25T00:23:46.125Z,BTC,70606.63000000
2026-03-25T00:23:46.125Z,BTC,70606.67000000
2026-03-25T00:23:46.125Z,BTC,70606.79000000
2026-03-25T00:23:46.125Z,BTC,70606.85000000
2026-03-25T00:23:46.125Z,BTC,70607.00000000
2026-03-25T00:23:46.125Z,BTC,70607.04000000
2026-03-25T00:23:46.125Z,BTC,70607.06000000
2026-03-25T00:23:46.125Z,BTC,70607.32000000
2026-03-25T00:23:46.125Z,BTC,70607.65000000
2026-03-25T00:23:46.125Z,BTC,70607.73000000
2026-03-25T00:23:46.125Z,BTC,70608.00000000
2026-03-25T00:23:46.126Z,BTC,70608.20000000
2026-03-25T00:23:46.126Z,BTC,70609.28000000
2026-03-25T00:23:46.126Z,BTC,70609.60000000
2026-03-25T00:23:46.191Z,BTC,70609.61000000
2026-03-25T00:23:46.551Z,BTC,70609.60000000
2026-03-25T00:23:49.179Z,BTC,70609.61000000
