timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T03:08:20+00:00,,,,,
2026-03-05T03:08:20+00:00,,-0.01,,0,-0.1
2026-03-05T03:08:21+00:00,,0.01,,0.9,0
2026-03-05T03:08:21+00:00,,-0.01,13.73,-0.9,1
2026-03-05T03:08:21+00:00,0,-0.01,13.74,0,0
2026-03-05T03:08:21+00:00,0,-0.02,13.76,0,0
2026-03-05T03:08:21+00:00,0,-0.04,13.8,0,0
2026-03-05T03:08:21+00:00,0,-0.22,14.02,0,0
2026-03-05T03:08:21+00:00,0,-0.06,14.08,0,0
2026-03-05T03:08:21+00:00,0,-0.24,14.32,0,0
2026-03-05T03:08:21+00:00,0,-0.01,14.33,0,0
2026-03-05T03:08:21+00:00,0,-0.21,14.54,0,0
2026-03-05T03:08:21+00:00,0,-0.74,15.28,0.9,0
2026-03-05T03:08:21+00:00,0,-0.52,15.8,0,0
2026-03-05T03:08:21+00:00,0,-0.22,16.02,0,0
2026-03-05T03:08:21+00:00,0,-0.12,16.14,0,0
2026-03-05T03:08:21+00:00,0,-0.35,16.49,0,0
2026-03-05T03:08:21+00:00,0,-0.19,16.68,0,0
2026-03-05T03:08:21+00:00,0,-0.02,16.7,0,0
2026-03-05T03:08:21+00:00,0,-0.01,16.71,0,0
2026-03-05T03:08:21+00:00,0,-0.11,16.82,0,0
2026-03-05T03:08:21+00:00,0,-0.13,16.95,0,0
2026-03-05T03:08:23+00:00,-0.67,-0.01,16.29,0,-0.9
2026-03-05T03:08:24+00:00,0.27,0.01,16.55,-0.9,0
2026-03-05T03:08:25+00:00,0,0.01,16.54,0,0
2026-03-05T03:08:25+00:00,0,0.01,16.53,0,0
2026-03-05T03:08:25+00:00,0,0.11,16.42,0,0
2026-03-05T03:08:25+00:00,0,0.52,15.9,0,0
2026-03-05T03:08:25+00:00,0,0.01,15.89,0,0
2026-03-05T03:08:25+00:00,0,0.48,15.41,0,0
2026-03-05T03:08:25+00:00,0,0.37,15.04,0,0
2026-03-05T03:08:25+00:00,0,0.36,14.68,0,0
2026-03-05T03:08:25+00:00,0,1.32,13.36,0,0
2026-03-05T03:08:25+00:00,0,0.02,13.34,0,0
2026-03-05T03:08:25+00:00,0,0.01,13.33,0,0
2026-03-05T03:08:25+00:00,0,0.01,13.32,0,0
2026-03-05T03:08:26+00:00,-0.77,-0.01,12.56,5.9,-5
2026-03-05T03:08:26+00:00,0,0.01,12.55,0,0
2026-03-05T03:08:27+00:00,2.12,-0.01,14.68,0,0
2026-03-05T03:08:29+00:00,0.25,0.01,14.92,0,-1
2026-03-05T03:08:31+00:00,0.5,-0.01,15.43,1,-0.1
2026-03-05T03:08:32+00:00,0.06,0,15.49,-1,2
2026-03-05T03:08:32+00:00,0,0.01,15.48,-0.9,-0.9
2026-03-05T03:08:32+00:00,0,0,15.48,1.9,-0.1
2026-03-05T03:08:33+00:00,0,-0.01,15.49,-1.9,0.1
2026-03-05T03:08:35+00:00,0.17,0.01,15.65,0.9,-0.1
2026-03-05T03:08:36+00:00,0.41,-0.01,16.07,1,-1
2026-03-05T03:08:36+00:00,0,-0.01,16.08,-0.9,2
2026-03-05T03:08:36+00:00,0,-0.01,16.09,0,0
2026-03-05T03:08:37+00:00,0,-0.48,16.57,0,0
2026-03-05T03:08:37+00:00,0,-0.01,16.58,-2,0
2026-03-05T03:08:37+00:00,0,-0.06,16.64,0,0
2026-03-05T03:08:37+00:00,0,-2.23,18.87,0,0
2026-03-05T03:08:38+00:00,-0.98,-0.01,17.9,-0.1,1
2026-03-05T03:08:39+00:00,-2.89,-0.01,15.02,-2,1.1
2026-03-05T03:08:39+00:00,0,-0.06,15.08,0,0
2026-03-05T03:08:39+00:00,0,-0.01,15.09,0,0
2026-03-05T03:08:39+00:00,0,-0.2,15.29,0,0
2026-03-05T03:08:39+00:00,0,-0.13,15.42,0,0
2026-03-05T03:08:39+00:00,0,-0.01,15.43,0,0
2026-03-05T03:08:39+00:00,0,-0.01,15.44,0,0
2026-03-05T03:08:39+00:00,0,-0.1,15.54,0,0
2026-03-05T03:08:39+00:00,0,-0.19,15.73,0,0
2026-03-05T03:08:39+00:00,0,-0.3,16.03,0,0
2026-03-05T03:08:39+00:00,0,-0.01,16.04,0,0
2026-03-05T03:08:39+00:00,0,-0.07,16.11,0,0
2026-03-05T03:08:39+00:00,0,-0.37,16.48,0,0
2026-03-05T03:08:39+00:00,0,-0.01,16.49,0,0
2026-03-05T03:08:39+00:00,0,-0.94,17.43,0,0
2026-03-05T03:08:39+00:00,0,-0.01,17.44,0,0
2026-03-05T03:08:39+00:00,0,-0.01,17.45,0,0
2026-03-05T03:08:39+00:00,0,-0.19,17.64,0,0
2026-03-05T03:08:39+00:00,0,-0.25,17.89,0,0
2026-03-05T03:08:39+00:00,0,-0.52,18.41,0,0
2026-03-05T03:08:39+00:00,0,-0.01,18.42,0,0
2026-03-05T03:08:39+00:00,0,-0.07,18.49,0,0
2026-03-05T03:08:39+00:00,0,-0.17,18.66,0,0
2026-03-05T03:08:39+00:00,0,-0.04,18.7,0,0
2026-03-05T03:08:39+00:00,0,-0.35,19.05,0,0
2026-03-05T03:08:39+00:00,0,-0.33,19.38,0,0
2026-03-05T03:08:39+00:00,0,-0.07,19.45,0,0
2026-03-05T03:08:39+00:00,0,-0.29,19.74,0,0
2026-03-05T03:08:39+00:00,0,-0.75,20.49,0,0
2026-03-05T03:08:39+00:00,0,-0.48,20.97,0,0
2026-03-05T03:08:39+00:00,0,-0.52,21.49,0,0
2026-03-05T03:08:39+00:00,0,-0.32,21.81,0,0.9
2026-03-05T03:08:39+00:00,0,-0.01,21.82,0,0
2026-03-05T03:08:39+00:00,0,-0.21,22.03,0,0
2026-03-05T03:08:39+00:00,0,-0.04,22.07,0,0
2026-03-05T03:08:39+00:00,0,-0.04,22.11,0,0
2026-03-05T03:08:39+00:00,0,-0.31,22.42,0,0
2026-03-05T03:08:39+00:00,0,-0.03,22.45,0,0
2026-03-05T03:08:39+00:00,0,-0.04,22.49,0,0
2026-03-05T03:08:39+00:00,0,-0.61,23.1,0,0
2026-03-05T03:08:39+00:00,0,-0.29,23.39,0,0
2026-03-05T03:08:39+00:00,0,-0.01,23.4,0,0
2026-03-05T03:08:39+00:00,0,-0.28,23.68,0,0
2026-03-05T03:08:41+00:00,-3.3,-0.01,20.39,-2,2
2026-03-05T03:08:41+00:00,0,-0.01,20.4,0,0
2026-03-05T03:08:41+00:00,0,-0.17,20.57,0,0
2026-03-05T03:08:41+00:00,0,-0.61,21.18,0,0
2026-03-05T03:08:41+00:00,0,-0.01,21.19,0,0
2026-03-05T03:08:41+00:00,0,-0.01,21.2,0,0
2026-03-05T03:08:41+00:00,0,-0.42,21.62,0,0
2026-03-05T03:08:41+00:00,0,-0.16,21.78,0,0
2026-03-05T03:08:41+00:00,0,-0.01,21.79,0,0
2026-03-05T03:08:41+00:00,0,-0.07,21.86,0,0
2026-03-05T03:08:41+00:00,0,-0.03,21.89,0,0
2026-03-05T03:08:41+00:00,0,-0.01,21.9,0,0
2026-03-05T03:08:41+00:00,0,-0.01,21.91,0,0
2026-03-05T03:08:41+00:00,0,-0.31,22.22,0,0
2026-03-05T03:08:41+00:00,0,-0.16,22.38,0,0
2026-03-05T03:08:41+00:00,0,-0.01,22.39,0,0
2026-03-05T03:08:41+00:00,0,-0.47,22.86,0,0
2026-03-05T03:08:41+00:00,0,-0.01,22.87,0,0
2026-03-05T03:08:41+00:00,0,-0.01,22.88,0,0
2026-03-05T03:08:41+00:00,0,-0.26,23.14,0,0
2026-03-05T03:08:41+00:00,0,-0.05,23.19,0,0
2026-03-05T03:08:41+00:00,0,-0.04,23.23,0,0
2026-03-05T03:08:41+00:00,0,-0.01,23.24,0,0
2026-03-05T03:08:41+00:00,0,-0.23,23.47,0,0
2026-03-05T03:08:41+00:00,0,-0.16,23.63,0,0
2026-03-05T03:08:41+00:00,0,-0.24,23.87,0,0
2026-03-05T03:08:41+00:00,0,-0.3,24.17,0,0
2026-03-05T03:08:41+00:00,0,-0.22,24.39,0,0
2026-03-05T03:08:41+00:00,0,-0.42,24.81,0,0
2026-03-05T03:08:41+00:00,0,-0.34,25.15,0,0
2026-03-05T03:08:41+00:00,0,-0.04,25.19,0,0
2026-03-05T03:08:41+00:00,0,-0.11,25.3,0,0
2026-03-05T03:08:42+00:00,-2.64,-0.01,22.67,-1,2
2026-03-05T03:08:42+00:00,0,0.01,22.66,-1,0
2026-03-05T03:08:42+00:00,0,-0.01,22.67,1,0
2026-03-05T03:08:43+00:00,-3.81,0.01,18.85,-2,1
2026-03-05T03:08:44+00:00,0,-0.01,18.86,0.1,-1
2026-03-05T03:08:44+00:00,0,0.01,18.85,-0.1,1
2026-03-05T03:08:45+00:00,-4.51,-0.01,14.35,1,0
2026-03-05T03:08:45+00:00,0,0.01,14.34,0,0
2026-03-05T03:08:45+00:00,0,-0.01,14.35,0,0
2026-03-05T03:08:45+00:00,0,0.01,14.34,-0.9,-1
2026-03-05T03:08:46+00:00,-0.11,-0.01,14.24,0,0
2026-03-05T03:08:47+00:00,-0.1,0.01,14.13,-0.1,1.1
2026-03-05T03:08:48+00:00,-2.46,-0.01,11.68,-0.9,0
2026-03-05T03:08:49+00:00,0,0.01,11.67,0,0
2026-03-05T03:08:51+00:00,-0.01,-0.01,11.67,0,0
