timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T01:47:28+00:00,-0.29,0,28.8,-3,1
2026-03-05T01:47:29+00:00,-5.06,-1.96,25.7,1,1
2026-03-05T01:47:30+00:00,-6.19,-0.01,19.52,-1,0
2026-03-05T01:47:31+00:00,-0.38,0.01,19.13,2,-2
2026-03-05T01:47:32+00:00,-0.37,0,18.76,0,0
2026-03-05T01:47:33+00:00,0.39,0,19.15,0,0
2026-03-05T01:47:34+00:00,0,0,19.15,0,0
2026-03-05T01:47:35+00:00,-0.57,0,18.58,-0.9,0
2026-03-05T01:47:36+00:00,0.37,-16.37,35.32,-3.1,5
2026-03-05T01:47:37+00:00,-1.2,0.01,34.11,-1,0
2026-03-05T01:47:38+00:00,-10.12,-0.01,24,1,-1
2026-03-05T01:47:39+00:00,-6.83,0,17.17,-0.9,-0.9
2026-03-05T01:47:40+00:00,2.06,0.01,19.22,0.9,-0.1
2026-03-05T01:47:41+00:00,1.13,0,20.35,-1.9,2
2026-03-05T01:47:42+00:00,0.08,0,20.43,0,-0.9
2026-03-05T01:47:43+00:00,-2.19,0,18.24,0,0.9
2026-03-05T01:47:44+00:00,-0.53,-0.01,17.72,0.9,-1
2026-03-05T01:47:45+00:00,0.19,0,17.91,-0.9,0.1
2026-03-05T01:47:46+00:00,-1.06,0,16.85,-0.1,0
2026-03-05T01:47:47+00:00,0.47,0.01,17.31,1,0
2026-03-05T01:47:48+00:00,-0.46,0,16.85,-2,1.9
2026-03-05T01:47:49+00:00,-0.55,-10.13,26.43,0,3
2026-03-05T01:47:50+00:00,1.35,-0.05,27.83,-4,0
2026-03-05T01:47:51+00:00,-2.33,-0.01,25.51,0,1
2026-03-05T01:47:52+00:00,-4.86,0.01,20.64,0,0.1
2026-03-05T01:47:53+00:00,-1.43,-0.01,19.22,0,0.9
2026-03-05T01:47:54+00:00,0.06,0,19.28,0,-0.9
2026-03-05T01:47:55+00:00,0.19,-3.31,22.78,0,1.9
2026-03-05T01:47:56+00:00,-0.04,0.01,22.73,-1,-1
2026-03-05T01:47:57+00:00,-0.11,0,22.62,1,-1
2026-03-05T01:47:58+00:00,-1.26,-0.01,21.37,1,-1
2026-03-05T01:47:59+00:00,0.24,0,21.61,0,0
2026-03-05T01:48:00+00:00,1.33,0,22.94,-0.9,0
2026-03-05T01:48:01+00:00,0.03,0.01,22.96,-1.1,2
2026-03-05T01:48:02+00:00,-0.02,-0.01,22.95,-1,0
2026-03-05T01:48:03+00:00,-1.17,0.01,21.77,1,1
2026-03-05T01:48:04+00:00,-0.91,-0.01,20.87,0,-1
2026-03-05T01:48:05+00:00,-0.27,0.01,20.59,0,0.1
2026-03-05T01:48:06+00:00,0,0,20.59,0,-0.1
2026-03-05T01:48:07+00:00,0.47,0.02,21.04,2,-3
2026-03-05T01:48:08+00:00,-0.33,0,20.71,0,0
2026-03-05T01:48:09+00:00,0.84,0,21.55,0,1
2026-03-05T01:48:10+00:00,2.19,0,23.74,1,0
2026-03-05T01:48:11+00:00,0,0,23.74,0,0
2026-03-05T01:48:12+00:00,-0.6,0,23.14,-3,-0.9
2026-03-05T01:48:13+00:00,0.07,0.01,23.2,2,0.9
2026-03-05T01:48:14+00:00,0.03,0,23.23,0,0.1
2026-03-05T01:48:15+00:00,0.35,-0.01,23.59,0,-1
2026-03-05T01:48:18+00:00,,0.01,,0,-0.1
2026-03-05T01:48:19+00:00,,0,,0.1,1
2026-03-05T01:48:20+00:00,,0,24.39,0.9,0
2026-03-05T01:48:21+00:00,0.5,-5.29,30.18,0,-1
2026-03-05T01:48:22+00:00,0,-12.59,42.77,-9,8
2026-03-05T01:48:23+00:00,-13.07,11.92,17.78,-3,5
2026-03-05T01:48:24+00:00,-7.44,-0.01,10.35,5,-4
2026-03-05T01:48:27+00:00,,12.75,,8,-10
2026-03-05T01:48:28+00:00,,0,15.18,0,-0.9
2026-03-05T01:48:29+00:00,0.41,0,15.59,0,0
2026-03-05T01:48:30+00:00,0.53,0,16.12,0,0
2026-03-05T01:48:31+00:00,-0.12,0.01,15.99,0.1,0.9
2026-03-05T01:48:32+00:00,0.17,-0.01,16.17,0.9,0
2026-03-05T01:48:33+00:00,-0.04,0.01,16.12,-0.9,0
2026-03-05T01:48:34+00:00,0.34,-23.18,39.64,-4.1,6
2026-03-05T01:48:35+00:00,0.37,0,40.01,-11,9
2026-03-05T01:48:36+00:00,-9.64,0,30.37,0,1
2026-03-05T01:48:37+00:00,-12.21,0,18.16,1,-1
2026-03-05T01:48:38+00:00,-0.43,0,17.73,-2,0
2026-03-05T01:48:39+00:00,-0.39,-0.01,17.35,1,1
2026-03-05T01:48:40+00:00,0.16,0.01,17.5,-0.9,-1
2026-03-05T01:48:41+00:00,-0.2,-3.82,21.12,0.9,1
2026-03-05T01:48:42+00:00,0,0,21.12,-1,1
2026-03-05T01:48:43+00:00,-0.26,-0.4,21.26,1,-1
2026-03-05T01:48:44+00:00,-2.28,-0.01,18.99,-1,0
2026-03-05T01:48:45+00:00,0.74,0.01,19.72,2,-2
2026-03-05T01:48:46+00:00,0.65,0,20.37,0,1.1
2026-03-05T01:48:47+00:00,1.31,1.58,20.1,3,-3.1
2026-03-05T01:48:48+00:00,-0.05,-14.51,34.56,-6,6
2026-03-05T01:48:49+00:00,0.44,-0.01,35.01,-8,8
2026-03-05T01:48:50+00:00,-8.68,0.01,26.32,0,-1
2026-03-05T01:48:51+00:00,-8.47,-1.78,19.63,-1,2
2026-03-05T01:48:52+00:00,-2.04,-0.01,17.6,0.1,-1
2026-03-05T01:48:53+00:00,0,0.01,17.59,0.9,1
2026-03-05T01:48:54+00:00,-0.44,0,17.15,-1,0
2026-03-05T01:48:55+00:00,0.77,-6.83,24.75,-4,2
2026-03-05T01:48:56+00:00,-0.47,0,24.28,1,1
2026-03-05T01:48:57+00:00,-4.1,0.01,20.17,-1,1
2026-03-05T01:48:58+00:00,-1.04,-5.93,25.06,-2,0
2026-03-05T01:48:59+00:00,-0.16,-0.07,24.97,0,1
2026-03-05T01:49:00+00:00,-1.53,-0.01,23.45,0,-0.9
2026-03-05T01:49:01+00:00,-4.52,-13.43,32.36,-4,4.9
2026-03-05T01:49:02+00:00,-1.5,23.16,7.7,2,-2
2026-03-05T01:49:03+00:00,-12.63,4.86,-9.79,6,-4
2026-03-05T01:49:04+00:00,18.63,4.69,4.15,3,-4
2026-03-05T01:49:05+00:00,8.98,0.61,12.52,5,-5
2026-03-05T01:49:06+00:00,4.23,0.01,16.74,-3,3
2026-03-05T01:49:07+00:00,0.61,1.17,16.18,2,-2
2026-03-05T01:49:08+00:00,-0.21,0,15.97,-0.9,0
2026-03-05T01:49:09+00:00,2.17,0,18.14,-1.1,2
2026-03-05T01:49:10+00:00,0.28,0.01,18.41,1,-2
2026-03-05T01:49:11+00:00,0,-0.01,18.42,1,0
2026-03-05T01:49:12+00:00,-0.05,0,18.37,1,-3
2026-03-05T01:49:13+00:00,2.01,0.82,19.56,0,2
2026-03-05T01:49:14+00:00,0.64,0.01,20.19,-3,3
2026-03-05T01:49:15+00:00,-0.23,-0.01,19.97,-1,0
2026-03-05T01:49:16+00:00,0.02,-6.75,26.74,-7,8
2026-03-05T01:49:17+00:00,-1.48,4.03,21.23,8,-7
2026-03-05T01:49:18+00:00,-5.47,2.73,13.03,3,-1
2026-03-05T01:49:19+00:00,2.99,0,16.02,-1,-1
2026-03-05T01:49:20+00:00,3.95,-4.66,24.63,-8,6
2026-03-05T01:49:21+00:00,0.59,0.01,25.21,-1,1
2026-03-05T01:49:22+00:00,-3.6,0,21.61,0,0
2026-03-05T01:49:23+00:00,-2.33,0,19.28,1,-0.9
2026-03-05T01:49:24+00:00,-0.06,-16.59,35.81,-2,3.9
2026-03-05T01:49:25+00:00,0.93,-5.2,41.94,-6,4
2026-03-05T01:49:26+00:00,-2.85,0,39.09,0,2
2026-03-05T01:49:27+00:00,0,4.38,34.71,0,0
2026-03-05T01:49:28+00:00,-21.43,6.96,6.32,7,-8
2026-03-05T01:49:29+00:00,3.62,-0.01,9.95,-4,4
2026-03-05T01:49:30+00:00,8.17,0.01,18.11,-2,1
2026-03-05T01:49:31+00:00,0.28,0,18.39,-2,2
2026-03-05T01:49:32+00:00,-1.34,-5.32,22.37,1,1
2026-03-05T01:49:33+00:00,-0.52,0.23,21.62,-2,0
2026-03-05T01:49:34+00:00,-1.32,0,20.3,0,0
2026-03-05T01:49:35+00:00,-1.81,-0.01,18.5,0,0
2026-03-05T01:49:36+00:00,0.09,0.01,18.58,0,0
2026-03-05T01:49:37+00:00,0.34,0,18.92,0,1
2026-03-05T01:49:38+00:00,0.05,-0.01,18.98,-1,-1
2026-03-05T01:49:39+00:00,0.76,0.01,19.73,0,1
2026-03-05T01:49:40+00:00,0,0,19.73,1,0
2026-03-05T01:49:41+00:00,0.8,0,20.53,-1,0
2026-03-05T01:49:42+00:00,0,-0.01,20.54,1,0
2026-03-05T01:49:43+00:00,-0.61,0,19.93,0,0
2026-03-05T01:49:44+00:00,0.2,0,20.13,-1,0
2026-03-05T01:49:45+00:00,0,0.01,20.12,0,0
2026-03-05T01:49:46+00:00,-0.46,8.6,11.06,1,-1
2026-03-05T01:49:47+00:00,0.4,-0.01,11.47,0,0
2026-03-05T01:49:48+00:00,7.31,3.17,15.61,0,1
2026-03-05T01:49:49+00:00,3.26,0,18.87,0,0
2026-03-05T01:49:50+00:00,2.43,0,21.3,0,0
2026-03-05T01:49:51+00:00,0,-4.74,26.04,-1,0
2026-03-05T01:49:52+00:00,-0.12,6.65,19.27,-1,1
2026-03-05T01:49:53+00:00,-1.73,0,17.54,2,-1
2026-03-05T01:49:54+00:00,-1.01,0,16.53,-2,1
2026-03-05T01:49:55+00:00,3.93,0.01,20.45,0,0
2026-03-05T01:49:56+00:00,-0.81,-0.81,20.45,0,0
2026-03-05T01:49:57+00:00,-0.8,-0.48,20.13,1,0
2026-03-05T01:49:58+00:00,-0.53,-0.01,19.61,-1,0
2026-03-05T01:49:59+00:00,-1.37,0.01,18.23,-1,0
2026-03-05T01:50:00+00:00,-0.62,0,17.61,1,0
2026-03-05T01:50:01+00:00,-0.16,-0.01,17.46,-1,0.1
2026-03-05T01:50:02+00:00,0,0.01,17.45,1,0
