timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T01:50:03+00:00,,,18.24,,
2026-03-05T01:50:04+00:00,2.39,0,20.63,1.9,0
2026-03-05T01:50:05+00:00,-0.03,-0.01,20.61,0,0
2026-03-05T01:50:06+00:00,0,0.01,20.6,0,0
2026-03-05T01:50:07+00:00,-0.45,-0.01,20.16,0,1
2026-03-05T01:50:08+00:00,-0.27,0,19.89,-1.9,0
2026-03-05T01:50:09+00:00,0.24,0.01,20.12,0.9,0
2026-03-05T01:50:10+00:00,0.01,0,20.13,0,0
2026-03-05T01:50:11+00:00,0,-0.01,20.14,1,-2
2026-03-05T01:50:12+00:00,-0.91,0,19.23,0,0
2026-03-05T01:50:13+00:00,0.1,0.01,19.32,0,1
2026-03-05T01:50:14+00:00,-0.07,0,19.25,0,-1
2026-03-05T01:50:15+00:00,0.09,0,19.34,0,0.1
2026-03-05T01:50:16+00:00,0,0,19.34,0,0
2026-03-05T01:50:17+00:00,0,0,19.34,0,0.9
2026-03-05T01:50:18+00:00,0,-20.02,39.36,-0.9,-0.9
2026-03-05T01:50:19+00:00,0,-12.67,52.03,-2.1,2.9
2026-03-05T01:50:20+00:00,-3.34,-0.3,48.99,0,0
2026-03-05T01:50:21+00:00,-21.04,0.01,27.94,1,0
2026-03-05T01:50:22+00:00,-7.71,0,20.23,-6,4
2026-03-05T01:50:23+00:00,-0.65,5.09,14.49,0,4
2026-03-05T01:50:24+00:00,0.18,6.49,8.18,1,-1
2026-03-05T01:50:27+00:00,10.4,5.02,13.56,1,-3
2026-03-05T01:50:28+00:00,0.59,-16.55,30.7,1,-1
2026-03-05T01:50:29+00:00,3.3,-0.06,34.06,-3,2
2026-03-05T01:50:30+00:00,-10.68,0.01,23.37,-1,3
2026-03-05T01:50:31+00:00,-2.15,0,21.22,-1,0
2026-03-05T01:50:32+00:00,-0.54,0,20.68,1,-1
2026-03-05T01:50:33+00:00,0.05,0,20.73,0,0
2026-03-05T01:50:34+00:00,0,0,20.73,-1,1
2026-03-05T01:50:35+00:00,0.17,0,20.9,-1,1
2026-03-05T01:50:36+00:00,-0.28,-0.01,20.63,0,0
2026-03-05T01:50:37+00:00,-2.68,0.01,17.94,0,0
2026-03-05T01:50:38+00:00,-1.36,-0.8,17.38,0,0
2026-03-05T01:50:39+00:00,0.51,-19.73,37.62,-2,1
2026-03-05T01:50:40+00:00,0,0,37.62,0,0
2026-03-05T01:50:41+00:00,-13.36,-0.93,25.19,1,0
2026-03-05T01:50:42+00:00,-3.51,0,21.68,-1,0
2026-03-05T01:50:43+00:00,-0.23,-0.01,21.46,0,2
2026-03-05T01:50:44+00:00,0.91,0.04,22.33,-1,1
2026-03-05T01:50:45+00:00,0.21,0.01,22.53,0,-1
2026-03-05T01:50:46+00:00,-1.27,3.96,17.3,0,0
2026-03-05T01:50:47+00:00,1.9,-0.01,19.21,0,-2
2026-03-05T01:50:48+00:00,0.07,0,19.28,0,1
2026-03-05T01:50:49+00:00,0.71,0.01,19.98,0,1
2026-03-05T01:50:50+00:00,-0.18,0,19.8,-0.9,0
2026-03-05T01:50:51+00:00,-0.52,0,19.28,0,0
2026-03-05T01:50:52+00:00,0,2.16,17.12,0.9,-0.9
2026-03-05T01:50:53+00:00,-0.25,1.56,15.31,1,-0.1
2026-03-05T01:50:54+00:00,0.05,0.01,15.35,-0.9,0
2026-03-05T01:50:55+00:00,1.88,-0.01,17.24,0,0
2026-03-05T01:50:56+00:00,-0.05,-1.37,18.56,0.9,1
2026-03-05T01:50:57+00:00,-0.14,-0.01,18.43,-2,0
2026-03-05T01:50:58+00:00,-0.04,0,18.39,0.1,0
2026-03-05T01:50:59+00:00,-1.19,0,17.2,0.9,0
2026-03-05T01:51:00+00:00,0.28,0,17.48,0,0
2026-03-05T01:51:01+00:00,0.27,4.55,13.2,1,0
2026-03-05T01:51:02+00:00,0.17,5.48,7.89,1,-3
2026-03-05T01:51:03+00:00,5.5,5.07,8.32,4,-2
2026-03-05T01:51:04+00:00,1.16,-0.78,10.26,-2,1
2026-03-05T01:51:05+00:00,4.13,-0.66,15.05,0,0
2026-03-05T01:51:06+00:00,-0.26,1.44,13.35,-0.9,-0.9
2026-03-05T01:51:07+00:00,-1.12,0,12.23,3.9,-2.1
2026-03-05T01:51:08+00:00,4.4,13.57,3.06,-0.9,-0.9
2026-03-05T01:51:09+00:00,1.24,13.49,-9.19,1.9,-4.1
2026-03-05T01:51:10+00:00,2.77,4.53,-10.95,7,-4
2026-03-05T01:51:11+00:00,17.07,0,6.12,1,0
2026-03-05T01:51:12+00:00,8.73,0,14.85,0,-0.9
2026-03-05T01:51:13+00:00,0.37,0.01,15.21,-0.9,0.9
2026-03-05T01:51:14+00:00,-0.22,0,14.99,-1,0.1
2026-03-05T01:51:15+00:00,-0.48,0,14.51,1.9,-0.1
2026-03-05T01:51:16+00:00,2.54,-0.01,17.06,0,1
2026-03-05T01:51:17+00:00,0,0.82,16.24,0,-1
2026-03-05T01:51:18+00:00,0.08,-0.74,17.06,-2,1
2026-03-05T01:51:19+00:00,-0.8,-0.07,16.33,-1,2
2026-03-05T01:51:20+00:00,0.11,-14.07,30.51,-2,0
2026-03-05T01:51:21+00:00,-1.57,-8.62,37.56,0,4
2026-03-05T01:51:22+00:00,-1.23,-6.18,42.51,-5,2
2026-03-05T01:51:23+00:00,-12.2,-12.66,42.97,-2,2
2026-03-05T01:51:24+00:00,-10.89,-10.16,42.24,-1,0
2026-03-05T01:51:25+00:00,-5.56,12.02,24.66,-3,5
2026-03-05T01:51:26+00:00,-9.22,0.01,15.43,-1,1
2026-03-05T01:51:27+00:00,0.61,0.47,15.57,1,-2
2026-03-05T01:51:28+00:00,-0.33,10.3,4.94,1,0
2026-03-05T01:51:29+00:00,3.7,-14.84,23.48,4,-3
2026-03-05T01:51:30+00:00,5.24,0,28.72,-6,5
2026-03-05T01:51:31+00:00,-3.21,-4.09,29.6,-2,2
2026-03-05T01:51:32+00:00,-7.46,3.32,18.82,0,0
2026-03-05T01:51:33+00:00,-1.62,0,17.2,2,-2
2026-03-05T01:51:34+00:00,-1.2,0,16,0,-1
2026-03-05T01:51:35+00:00,3.79,0.01,19.78,-1,1
2026-03-05T01:51:36+00:00,-1.37,-0.01,18.42,0,1
2026-03-05T01:51:37+00:00,0,-32.2,50.62,-0.9,-0.9
2026-03-05T01:51:38+00:00,-1.34,-60.78,110.06,-17.1,21.9
2026-03-05T01:51:39+00:00,-26.67,39.78,43.61,-6,5
2026-03-05T01:51:40+00:00,-37.02,14.36,-7.77,3,1
2026-03-05T01:51:41+00:00,26.13,-0.01,18.37,1,-6
2026-03-05T01:51:42+00:00,1.29,-18.01,37.67,2,-3
2026-03-05T01:51:43+00:00,-0.57,-7.08,44.18,2,1
2026-03-05T01:51:44+00:00,-18.56,0,25.62,1,-5
2026-03-05T01:51:45+00:00,-4.82,-0.01,20.81,2,3
2026-03-05T01:51:46+00:00,-1.22,0.01,19.58,0,-1
2026-03-05T01:51:47+00:00,-0.91,3,15.67,-3,-1
2026-03-05T01:51:48+00:00,-0.25,7.89,7.53,-3,4
2026-03-05T01:51:49+00:00,4.35,0.01,11.87,2,-1
2026-03-05T01:51:50+00:00,6.58,0,18.45,3,-3
2026-03-05T01:51:51+00:00,-0.17,0,18.28,-1,1
2026-03-05T01:51:52+00:00,0.29,0,18.57,0,-1
2026-03-05T01:51:53+00:00,0.07,-0.01,18.65,0,0
2026-03-05T01:51:54+00:00,-0.09,-5.07,23.63,-1,2
2026-03-05T01:51:55+00:00,-0.18,0,23.45,-2,1
2026-03-05T01:51:56+00:00,-4.05,-15.05,34.45,-1,0
2026-03-05T01:51:57+00:00,-0.96,-7.5,40.99,-2,2
2026-03-05T01:51:58+00:00,-1.83,-7.57,46.73,0,1
2026-03-05T01:51:59+00:00,-15.29,-4.26,35.7,-1,1
2026-03-05T01:52:00+00:00,-8.07,11.8,15.83,-1,-1
2026-03-05T01:52:01+00:00,-5.28,12.85,-2.3,5,-1
2026-03-05T01:52:02+00:00,-0.64,9.53,-12.47,1,-2
2026-03-05T01:52:03+00:00,17.01,5.26,-0.72,2,-2
2026-03-05T01:52:04+00:00,11.75,0.01,11.02,1,-3
2026-03-05T01:52:05+00:00,3.23,4.06,10.19,1,0
2026-03-05T01:52:06+00:00,4.85,0.01,15.03,-1,1
2026-03-05T01:52:07+00:00,0.39,-7.12,22.54,-3,2
2026-03-05T01:52:08+00:00,0.41,-7.3,30.25,-3,3
2026-03-05T01:52:09+00:00,-4.07,0,26.18,1,0
2026-03-05T01:52:10+00:00,-2.58,21.62,1.98,5,-5
2026-03-05T01:52:11+00:00,-4.11,0.28,-2.41,2,-2
2026-03-05T01:52:14+00:00,,7.04,,3,-3
2026-03-05T01:52:15+00:00,,0.01,11.19,0,0
2026-03-05T01:52:16+00:00,7.59,0,18.78,-2,1
2026-03-05T01:52:17+00:00,0.63,0,19.41,1.1,-1
2026-03-05T01:52:18+00:00,-0.3,0,19.11,-3.1,1
2026-03-05T01:52:19+00:00,-0.1,0,19.01,0,2
2026-03-05T01:52:20+00:00,-2.47,-0.01,16.55,0,-0.9
2026-03-05T01:52:21+00:00,-1.09,-36.65,52.11,-7,8.9
2026-03-05T01:52:22+00:00,-1.45,-4.13,54.79,-4,3
