timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T02:55:02+00:00,,,12.41,,
2026-03-05T02:55:05+00:00,-0.27,0.01,12.13,1,-0.9
2026-03-05T02:55:05+00:00,0,-0.01,12.14,0,0
2026-03-05T02:55:07+00:00,0,-0.41,11.62,0,0
2026-03-05T02:55:07+00:00,0,-0.96,13.47,0,0
2026-03-05T02:55:07+00:00,0,-0.01,10.07,0,0
2026-03-05T02:55:07+00:00,0,-0.01,10.08,0,0
2026-03-05T02:55:07+00:00,0,-0.01,12.45,0,0
2026-03-05T02:55:07+00:00,0,-0.34,11.97,0,0
2026-03-05T02:55:07+00:00,0,-0.01,15.51,0,0
2026-03-05T02:55:07+00:00,0,-0.01,13.48,0,0
2026-03-05T02:55:07+00:00,0,-0.15,14.27,0,0
2026-03-05T02:55:07+00:00,0,-0.01,15.1,0,0
2026-03-05T02:55:07+00:00,-2.07,0.01,10.06,0,0
2026-03-05T02:55:07+00:00,0,-0.01,11.63,0,0
2026-03-05T02:55:07+00:00,0,-0.27,16.13,0,0
2026-03-05T02:55:07+00:00,0,-0.18,12.15,0,0
2026-03-05T02:55:07+00:00,0,-0.4,15.5,0,0
2026-03-05T02:55:07+00:00,0,-0.14,14.11,0,0
2026-03-05T02:55:07+00:00,0,-0.49,13.97,0,0
2026-03-05T02:55:07+00:00,0,-0.01,14.12,0,0
2026-03-05T02:55:07+00:00,0,-0.19,12.34,0,0
2026-03-05T02:55:07+00:00,0,-0.06,12.51,0,0
2026-03-05T02:55:07+00:00,-0.34,-1.16,15.09,0,0
2026-03-05T02:55:07+00:00,0,-0.86,11.21,0,0
2026-03-05T02:55:07+00:00,0,-0.1,12.44,0,0
2026-03-05T02:55:07+00:00,0,-0.27,10.35,0,0
2026-03-05T02:55:07+00:00,0,-0.35,15.86,0,0
2026-03-05T02:55:08+00:00,0,-0.35,18.88,0,0
2026-03-05T02:55:08+00:00,0,-0.01,16.13,0,2
2026-03-05T02:55:08+00:00,0,-0.06,16.2,0,0
2026-03-05T02:55:08+00:00,0,-0.01,18.89,0,0
2026-03-05T02:55:08+00:00,0,-0.01,16.14,0,0
2026-03-05T02:55:08+00:00,0,0.01,16.12,-2.1,0.9
2026-03-05T02:55:08+00:00,0,-0.35,16.55,0,0
2026-03-05T02:55:08+00:00,0,-1.25,18.42,0,0
2026-03-05T02:55:08+00:00,0,-0.58,17.13,0,0
2026-03-05T02:55:08+00:00,0,-0.11,18.53,0,0
2026-03-05T02:55:08+00:00,0,-0.04,17.17,0,0
2026-03-05T02:55:09+00:00,-4.75,0,14.14,0.1,-0.9
2026-03-05T02:55:09+00:00,4.58,0,18.71,0.9,0
2026-03-05T02:55:09+00:00,0,0.01,14.13,0,0.9
2026-03-05T02:55:10+00:00,-4.58,-0.01,14.14,-0.9,0
2026-03-05T02:55:12+00:00,-0.81,0.01,13.32,-1.1,0.1
2026-03-05T02:55:13+00:00,0,-0.01,13.1,0,-0.9
2026-03-05T02:55:13+00:00,0,-0.02,13.25,0,0
2026-03-05T02:55:13+00:00,-0.25,-0.01,13.08,0,0.9
2026-03-05T02:55:13+00:00,0,-0.12,13.22,0,0
2026-03-05T02:55:13+00:00,0,-0.01,13.23,0,0
2026-03-05T02:55:13+00:00,0,-0.03,13.28,0,0
2026-03-05T02:55:13+00:00,0,-0.44,13.72,0,0
2026-03-05T02:55:13+00:00,0,-0.01,13.09,0,0
2026-03-05T02:55:14+00:00,0,-0.21,14.08,0,0
2026-03-05T02:55:14+00:00,0,-0.02,14.1,0,0
2026-03-05T02:55:14+00:00,0,-1.98,16.94,0,0
2026-03-05T02:55:14+00:00,0,-0.25,14.66,0,0
2026-03-05T02:55:14+00:00,0,-0.31,14.41,0,0
2026-03-05T02:55:14+00:00,0,-0.11,14.78,0,0
2026-03-05T02:55:14+00:00,0,-0.06,13.51,0,0
2026-03-05T02:55:14+00:00,0,-0.01,14.67,0,0
2026-03-05T02:55:14+00:00,0,-0.16,17.28,0,0
2026-03-05T02:55:14+00:00,0,-0.05,17.78,0,1
2026-03-05T02:55:14+00:00,-0.28,-0.01,13.45,-1,0.9
2026-03-05T02:55:14+00:00,0,-0.01,17.92,0,0
2026-03-05T02:55:14+00:00,0,-0.07,17.91,0,0
2026-03-05T02:55:14+00:00,0.01,0.01,17.92,0,0
2026-03-05T02:55:14+00:00,0,-0.15,17.11,0,0
2026-03-05T02:55:14+00:00,0,-0.01,17.84,0,0
2026-03-05T02:55:14+00:00,0,-0.18,14.96,0,0
2026-03-05T02:55:14+00:00,0,-0.02,16.96,0,0
2026-03-05T02:55:14+00:00,0,-0.31,13.87,0,0
2026-03-05T02:55:14+00:00,0,-0.05,17.83,0,0
2026-03-05T02:55:14+00:00,0,-0.01,17.12,0,0
2026-03-05T02:55:14+00:00,0,-0.45,17.73,0,0
2026-03-05T02:55:14+00:00,0,-0.05,13.56,0,0
2026-03-05T02:55:15+00:00,-0.12,0.01,17.8,-1,-0.9
2026-03-05T02:55:15+00:00,0,-0.01,17.93,1,0
2026-03-05T02:55:16+00:00,0,-0.01,17.81,0,0
2026-03-05T02:55:16+00:00,-0.82,-0.01,16.99,0,0
2026-03-05T02:55:16+00:00,0,0.01,17.8,-1,0.9
2026-03-05T02:55:17+00:00,0,-0.05,19.21,0,0
2026-03-05T02:55:17+00:00,0,-0.56,21.98,0,0
2026-03-05T02:55:17+00:00,0,-0.05,19.49,0,0
2026-03-05T02:55:17+00:00,-0.05,-0.01,16.95,0,1
2026-03-05T02:55:17+00:00,0,-0.22,22.57,0,0
2026-03-05T02:55:17+00:00,0,-0.12,23.24,0,0
2026-03-05T02:55:17+00:00,0,-0.2,22.18,0,0
2026-03-05T02:55:17+00:00,0,-0.02,22.59,1,0
2026-03-05T02:55:17+00:00,0,-1.11,21.09,0,0
2026-03-05T02:55:17+00:00,0,-0.33,21.42,0,0
2026-03-05T02:55:17+00:00,0,-0.01,19.92,0,0
2026-03-05T02:55:17+00:00,0,-0.01,17.27,0,0
2026-03-05T02:55:17+00:00,0,-0.01,19.91,0,-1
2026-03-05T02:55:17+00:00,0,-0.11,19.6,0,0
2026-03-05T02:55:17+00:00,0,-0.01,19.44,0,0
2026-03-05T02:55:17+00:00,0,-0.3,18.58,0,0
2026-03-05T02:55:17+00:00,0,-0.09,19.8,0,0
2026-03-05T02:55:17+00:00,0,-0.09,18.68,0,0
2026-03-05T02:55:17+00:00,0,-0.11,19.71,0,0
2026-03-05T02:55:17+00:00,0,-0.18,19.16,0,0
2026-03-05T02:55:17+00:00,0,-0.53,23.12,0,1
2026-03-05T02:55:17+00:00,0,-0.01,18.98,0,0
2026-03-05T02:55:17+00:00,0,-0.1,18.78,0,0
2026-03-05T02:55:17+00:00,0,-0.19,18.97,0,0
2026-03-05T02:55:17+00:00,0,-0.3,23.54,0,0
2026-03-05T02:55:17+00:00,0,-0.51,17.78,0,0
2026-03-05T02:55:17+00:00,0,-0.17,22.35,0,0
2026-03-05T02:55:17+00:00,0,-0.43,23.98,0,0
2026-03-05T02:55:17+00:00,0,-0.01,23.55,0,0
2026-03-05T02:55:17+00:00,0,-0.3,18.28,0,0
2026-03-05T02:55:17+00:00,0,-0.22,19.43,0,0
2026-03-05T02:55:17+00:00,0,-0.1,19.9,0,0
2026-03-05T02:55:17+00:00,0,-0.2,17.98,0,0
2026-03-05T02:55:17+00:00,0,-0.01,18.59,0,0
2026-03-05T02:55:17+00:00,0,-0.06,19.98,0,0
2026-03-05T02:55:17+00:00,0,-0.31,17.26,0,0
2026-03-05T02:55:18+00:00,0,-0.11,24.29,0,0
2026-03-05T02:55:18+00:00,0,-0.02,24.17,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.14,0,0
2026-03-05T02:55:18+00:00,0,-0.32,24.61,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.62,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.18,0,0
2026-03-05T02:55:18+00:00,0,-0.06,24.13,0,0
2026-03-05T02:55:18+00:00,0,-0.04,24.66,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.15,0,0
2026-03-05T02:55:18+00:00,0,-0.02,26.41,0,0
2026-03-05T02:55:18+00:00,0,-0.51,25.71,0,0
2026-03-05T02:55:18+00:00,0,-0.14,24.82,0,0
2026-03-05T02:55:18+00:00,0,-0.14,25.2,0,0
2026-03-05T02:55:18+00:00,0,-0.28,27.16,0,0
2026-03-05T02:55:18+00:00,0,-0.27,25.98,0,0
2026-03-05T02:55:18+00:00,0,-0.35,26.88,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.68,0,0
2026-03-05T02:55:18+00:00,0,-0.12,26.53,0,0
2026-03-05T02:55:18+00:00,0,-0.06,24.88,0,0
2026-03-05T02:55:18+00:00,0,-0.08,25.06,0,0
2026-03-05T02:55:18+00:00,0,-0.1,24.98,0,0
2026-03-05T02:55:18+00:00,0,-0.09,24.07,0,0
2026-03-05T02:55:18+00:00,0,-0.01,24.67,0,0
2026-03-05T02:55:18+00:00,0,-0.41,26.39,0,0
2026-03-05T02:55:20+00:00,-6.08,0.01,21.07,-4,2.1
2026-03-05T02:55:21+00:00,0,-0.01,21.81,0,0
2026-03-05T02:55:21+00:00,0,-0.08,21.92,0,0
2026-03-05T02:55:21+00:00,0,-0.01,21.84,0,0
2026-03-05T02:55:21+00:00,0,-0.01,21.73,0,1
2026-03-05T02:55:21+00:00,0,-0.07,21.8,0,0
2026-03-05T02:55:21+00:00,0,-0.01,18.91,-1,0
2026-03-05T02:55:21+00:00,0,-0.17,22.09,0,0
2026-03-05T02:55:21+00:00,-2.18,-0.01,18.9,0,1.9
2026-03-05T02:55:21+00:00,0,-0.65,21.38,0,0
2026-03-05T02:55:21+00:00,0,-0.1,21.68,0,0
2026-03-05T02:55:21+00:00,0,-0.01,21.82,0,0
2026-03-05T02:55:21+00:00,0,-0.07,20.44,0,0
2026-03-05T02:55:21+00:00,0,-0.24,19.96,-1,0
2026-03-05T02:55:21+00:00,0,-0.27,19.72,0,0
2026-03-05T02:55:21+00:00,0,-0.08,20.05,0,0
