# On-chain CTF Exchange OrderFilled (Polygon via Alchemy). price_per_share = usdc / shares for that fill.
# slug=sol-updown-5m-1774458000 title="Solana Up or Down - March 25, 1:00PM-1:05PM ET"
# window_unix=1774458000..1774458299 (300s before 5m end) blocks=84668983..84669132
# polygon_meta={"chainId":137,"headBlock":84671240,"headBlockTs":1774462515}
unix_seconds,iso_utc,block_number,tx_hash,log_index,outcome,side,shares,usdc,price_per_share
1774458023,2026-03-25T17:00:23.000Z,84668994,0x95a88a55e3203eb514893f7101e68e1a15df2cfcb59196a7466ab17a9e6c5d8a,2139,Down,buy,5.000000,2.150000,0.43000000
1774458023,2026-03-25T17:00:23.000Z,84668994,0x95a88a55e3203eb514893f7101e68e1a15df2cfcb59196a7466ab17a9e6c5d8a,2149,Down,buy,8.005788,3.442489,0.43000002
1774458023,2026-03-25T17:00:23.000Z,84668994,0x95a88a55e3203eb514893f7101e68e1a15df2cfcb59196a7466ab17a9e6c5d8a,2153,Up,buy,26.315788,14.999999,0.56999999
1774458025,2026-03-25T17:00:25.000Z,84668995,0x35a4c012fde4705dd709a34a85bb70787ca0ecd419d9de628bfb53b335d89742,995,Down,buy,14.000000,6.160000,0.44000000
1774458025,2026-03-25T17:00:25.000Z,84668995,0x35a4c012fde4705dd709a34a85bb70787ca0ecd419d9de628bfb53b335d89742,999,Up,buy,14.000000,7.840000,0.56000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xa7058542d8d43904efdfca826a257004882cb26b8612ac8716589d32112890e8,757,Down,buy,3.000000,1.320000,0.44000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xa7058542d8d43904efdfca826a257004882cb26b8612ac8716589d32112890e8,767,Down,buy,2.089284,0.919285,0.44000002
1774458027,2026-03-25T17:00:27.000Z,84668996,0xa7058542d8d43904efdfca826a257004882cb26b8612ac8716589d32112890e8,771,Up,buy,5.089284,2.849999,0.55999999
1774458027,2026-03-25T17:00:27.000Z,84668996,0xc1225cd0af63908fd39488b6c49c62255f1a573852b4c1bdaf91463514a37793,883,Up,buy,5.510000,2.975400,0.54000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xc1225cd0af63908fd39488b6c49c62255f1a573852b4c1bdaf91463514a37793,893,Up,buy,9.260000,5.000400,0.54000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xc1225cd0af63908fd39488b6c49c62255f1a573852b4c1bdaf91463514a37793,897,Down,buy,14.770000,6.794200,0.46000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xa928afc3a1acd4c9cef126dfcda28c9664064aef0ef0c470a4132118f0cbca5a,1040,Up,buy,5.000000,2.750000,0.55000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xa928afc3a1acd4c9cef126dfcda28c9664064aef0ef0c470a4132118f0cbca5a,1044,Down,buy,5.000000,2.250000,0.45000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0x0b94f03faa3f4998d61ebff2939a3c02ae18221e55d01107937871878ff92afb,1768,Up,buy,10.000000,5.300000,0.53000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0x0b94f03faa3f4998d61ebff2939a3c02ae18221e55d01107937871878ff92afb,1772,Down,buy,10.000000,4.700000,0.47000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xe79ebbc07d767d57da40a5d4188a4f468a735f186351bb81569c297cef3be8e1,1845,Up,buy,5.000000,2.650000,0.53000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xe79ebbc07d767d57da40a5d4188a4f468a735f186351bb81569c297cef3be8e1,1849,Down,buy,5.000000,2.350000,0.47000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0x27f2f1b143dd99f29814e64c8b3cef1d092c8c2045d5af1d0d3f6d9e56563bd9,2317,Up,buy,5.693876,2.903877,0.51000004
1774458027,2026-03-25T17:00:27.000Z,84668996,0x27f2f1b143dd99f29814e64c8b3cef1d092c8c2045d5af1d0d3f6d9e56563bd9,2321,Down,buy,5.693876,2.789999,0.48999996
1774458027,2026-03-25T17:00:27.000Z,84668996,0xe081f95956475cee98b75f527da16efadff646f752bfb762ff3a031c6a6cfca9,2583,Up,buy,5.000000,2.700000,0.54000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xe081f95956475cee98b75f527da16efadff646f752bfb762ff3a031c6a6cfca9,2593,Up,buy,13.000000,7.020000,0.54000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0xe081f95956475cee98b75f527da16efadff646f752bfb762ff3a031c6a6cfca9,2597,Down,buy,18.000000,8.280000,0.46000000
1774458027,2026-03-25T17:00:27.000Z,84668996,0x459193d8f72dbc36e688bd618440fc24b769f6a9ce7a7a05ed7af063fb320886,3755,Down,buy,1.886791,0.886792,0.47000012
1774458027,2026-03-25T17:00:27.000Z,84668996,0x459193d8f72dbc36e688bd618440fc24b769f6a9ce7a7a05ed7af063fb320886,3759,Up,buy,1.886791,0.999999,0.52999988
1774458031,2026-03-25T17:00:31.000Z,84668998,0xd91df2eb3a729bbaf3263e5aa4f96fd1cc15cd097989baa6720dca7fc1cad79b,1598,Up,buy,7.000000,3.640000,0.52000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0xd91df2eb3a729bbaf3263e5aa4f96fd1cc15cd097989baa6720dca7fc1cad79b,1608,Up,buy,3.000000,1.560000,0.52000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0xd91df2eb3a729bbaf3263e5aa4f96fd1cc15cd097989baa6720dca7fc1cad79b,1612,Down,buy,10.000000,4.800000,0.48000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0f82e465bb07f6d006b16c6298f48a666b70a2aec7144da4960ea9d6fdb106b9,2018,Down,buy,5.000000,2.350000,0.47000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0f82e465bb07f6d006b16c6298f48a666b70a2aec7144da4960ea9d6fdb106b9,2028,Down,buy,5.000000,2.350000,0.47000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0f82e465bb07f6d006b16c6298f48a666b70a2aec7144da4960ea9d6fdb106b9,2032,Up,buy,10.000000,5.300000,0.53000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0xfbe0b1d7c4361324d5b48646be35e589b77912dec71011364cbab9c08aab160b,2627,Down,buy,0.540000,0.232200,0.43000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0xfbe0b1d7c4361324d5b48646be35e589b77912dec71011364cbab9c08aab160b,2631,Up,buy,0.540000,0.307800,0.57000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x5239615a0ffe8b12faff2e6d20dab50df6026bfa3278852d69d136e84884fc5f,2649,Down,buy,2.327585,0.977586,0.42000013
1774458031,2026-03-25T17:00:31.000Z,84668998,0x5239615a0ffe8b12faff2e6d20dab50df6026bfa3278852d69d136e84884fc5f,2653,Up,buy,2.327585,1.349999,0.57999987
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0974e0855236287df5566212a28f7a808ef221e9e992abb5b0f527382283a064,3679,Down,buy,8.910000,3.920400,0.44000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0974e0855236287df5566212a28f7a808ef221e9e992abb5b0f527382283a064,3685,Down,buy,9.960000,4.282800,0.43000000
1774458031,2026-03-25T17:00:31.000Z,84668998,0x0974e0855236287df5566212a28f7a808ef221e9e992abb5b0f527382283a064,3689,Down,sell,18.870000,8.203200,0.43472178
1774458031,2026-03-25T17:00:31.000Z,84668998,0x76380a210b978f47d6086b499474ccb6b94f4575178f7454a097a06c9500b2c3,3709,Down,buy,5.172411,2.172413,0.42000007
1774458031,2026-03-25T17:00:31.000Z,84668998,0x76380a210b978f47d6086b499474ccb6b94f4575178f7454a097a06c9500b2c3,3713,Up,buy,5.172411,2.999998,0.57999993
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb3040f6f713f9c739b44c795ad43185c9096e2abdaa32d0c5f316794655b69cc,1539,Down,buy,2.490000,1.045800,0.42000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb3040f6f713f9c739b44c795ad43185c9096e2abdaa32d0c5f316794655b69cc,1549,Down,buy,7.140000,2.998800,0.42000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb3040f6f713f9c739b44c795ad43185c9096e2abdaa32d0c5f316794655b69cc,1553,Up,buy,9.630000,5.585400,0.58000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb1bb70ddd07ee823d584e7adc1cf73191cd8e98e99bd3ad8584ae97cc87d847a,1890,Down,buy,17.000000,6.290000,0.37000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb1bb70ddd07ee823d584e7adc1cf73191cd8e98e99bd3ad8584ae97cc87d847a,1896,Down,buy,4.700000,1.692000,0.36000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0xb1bb70ddd07ee823d584e7adc1cf73191cd8e98e99bd3ad8584ae97cc87d847a,1900,Down,sell,21.700000,7.982000,0.36783410
1774458033,2026-03-25T17:00:33.000Z,84668999,0x5d7493ffdbdeac7784a96edb58e02aec28ffe8e3fa3f9e1d7bc1220e0c10f16a,4310,Up,buy,17.000000,9.350000,0.55000000
1774458033,2026-03-25T17:00:33.000Z,84668999,0x5d7493ffdbdeac7784a96edb58e02aec28ffe8e3fa3f9e1d7bc1220e0c10f16a,4320,Up,buy,0.844443,0.464444,0.55000041
1774458033,2026-03-25T17:00:33.000Z,84668999,0x5d7493ffdbdeac7784a96edb58e02aec28ffe8e3fa3f9e1d7bc1220e0c10f16a,4324,Down,buy,17.844443,8.029999,0.44999998
1774458033,2026-03-25T17:00:33.000Z,84668999,0x6ef8bcb00cd548c13cd6a7f247d2a26436e0085d662b3c11d3a83832665c78dd,6155,Up,buy,10.222221,5.622222,0.55000004
1774458033,2026-03-25T17:00:33.000Z,84668999,0x6ef8bcb00cd548c13cd6a7f247d2a26436e0085d662b3c11d3a83832665c78dd,6159,Down,buy,10.222221,4.599999,0.44999996
1774458035,2026-03-25T17:00:35.000Z,84669000,0x0aa5d286fbdda349d183dbb85828e7e1cf86f7acf46c9b6cf6b39d81a78b1c29,1149,Up,buy,5.222221,2.872222,0.55000009
