timestamp,coin,price
2026-03-24T23:16:51.653Z,BTC,70559.02000000
2026-03-24T23:16:51.653Z,BTC,70559.15000000
2026-03-24T23:16:51.796Z,ETH,2151.00000000
2026-03-24T23:16:51.802Z,ETH,2151.01000000
2026-03-24T23:16:51.802Z,ETH,2151.02000000
2026-03-24T23:16:51.803Z,ETH,2151.03000000
2026-03-24T23:16:51.804Z,ETH,2151.04000000
2026-03-24T23:16:51.805Z,ETH,2151.05000000
2026-03-24T23:16:51.848Z,ETH,2151.06000000
2026-03-24T23:16:51.850Z,ETH,2151.07000000
2026-03-24T23:16:51.851Z,ETH,2151.08000000
2026-03-24T23:16:52.066Z,ETH,2151.09000000
2026-03-24T23:16:52.066Z,ETH,2151.10000000
2026-03-24T23:16:52.067Z,ETH,2151.11000000
2026-03-24T23:16:52.067Z,ETH,2151.12000000
2026-03-24T23:16:52.304Z,BTC,70559.16000000
2026-03-24T23:16:52.543Z,ETH,2151.13000000
2026-03-24T23:16:52.544Z,ETH,2151.14000000
2026-03-24T23:16:52.544Z,ETH,2151.16000000
2026-03-24T23:16:52.544Z,ETH,2151.17000000
2026-03-24T23:16:52.544Z,ETH,2151.18000000
2026-03-24T23:16:52.544Z,ETH,2151.19000000
2026-03-24T23:16:52.544Z,ETH,2151.20000000
2026-03-24T23:16:52.547Z,BTC,70559.17000000
2026-03-24T23:16:52.547Z,BTC,70559.63000000
2026-03-24T23:16:52.548Z,BTC,70559.65000000
2026-03-24T23:16:52.548Z,BTC,70560.33000000
2026-03-24T23:16:52.548Z,BTC,70561.17000000
2026-03-24T23:16:52.548Z,BTC,70561.82000000
2026-03-24T23:16:52.548Z,BTC,70562.51000000
2026-03-24T23:16:52.548Z,BTC,70563.11000000
2026-03-24T23:16:52.548Z,BTC,70563.82000000
2026-03-24T23:16:52.548Z,BTC,70563.89000000
2026-03-24T23:16:52.549Z,BTC,70563.92000000
2026-03-24T23:16:52.549Z,BTC,70563.96000000
2026-03-24T23:16:52.550Z,BTC,70564.48000000
2026-03-24T23:16:52.551Z,BTC,70564.49000000
2026-03-24T23:16:52.551Z,BTC,70564.70000000
2026-03-24T23:16:52.551Z,BTC,70565.07000000
2026-03-24T23:16:52.602Z,BTC,70565.46000000
2026-03-24T23:16:52.604Z,BTC,70565.47000000
2026-03-24T23:16:52.604Z,BTC,70566.05000000
2026-03-24T23:16:52.604Z,BTC,70566.54000000
2026-03-24T23:16:52.604Z,BTC,70567.14000000
2026-03-24T23:16:52.604Z,BTC,70567.41000000
2026-03-24T23:16:52.604Z,BTC,70568.23000000
2026-03-24T23:16:52.604Z,BTC,70568.99000000
2026-03-24T23:16:52.878Z,ETH,2151.22000000
2026-03-24T23:16:52.880Z,ETH,2151.23000000
2026-03-24T23:16:52.880Z,ETH,2151.24000000
2026-03-24T23:16:52.880Z,ETH,2151.25000000
2026-03-24T23:16:52.881Z,ETH,2151.27000000
2026-03-24T23:16:52.905Z,BTC,70569.00000000
2026-03-24T23:16:52.918Z,ETH,2151.30000000
2026-03-24T23:16:52.919Z,ETH,2151.31000000
2026-03-24T23:16:52.921Z,ETH,2151.32000000
2026-03-24T23:16:52.921Z,ETH,2151.33000000
2026-03-24T23:16:52.921Z,ETH,2151.34000000
2026-03-24T23:16:52.922Z,ETH,2151.35000000
2026-03-24T23:16:53.003Z,ETH,2151.36000000
2026-03-24T23:16:53.004Z,ETH,2151.37000000
2026-03-24T23:16:53.004Z,ETH,2151.38000000
2026-03-24T23:16:53.005Z,ETH,2151.39000000
2026-03-24T23:16:53.005Z,ETH,2151.40000000
2026-03-24T23:16:53.006Z,ETH,2151.41000000
2026-03-24T23:16:53.006Z,ETH,2151.42000000
2026-03-24T23:16:53.006Z,ETH,2151.45000000
2026-03-24T23:16:53.007Z,ETH,2151.46000000
2026-03-24T23:16:53.007Z,ETH,2151.47000000
2026-03-24T23:16:53.007Z,ETH,2151.48000000
2026-03-24T23:16:53.008Z,ETH,2151.49000000
2026-03-24T23:16:53.009Z,ETH,2151.50000000
2026-03-24T23:16:53.009Z,ETH,2151.52000000
2026-03-24T23:16:55.960Z,BTC,70568.99000000
2026-03-24T23:16:55.964Z,ETH,2151.53000000
2026-03-24T23:16:57.136Z,BTC,70569.00000000
2026-03-24T23:16:57.254Z,ETH,2151.54000000
2026-03-24T23:16:57.255Z,ETH,2151.56000000
2026-03-24T23:16:57.255Z,ETH,2151.57000000
2026-03-24T23:16:57.256Z,ETH,2151.59000000
2026-03-24T23:16:57.256Z,ETH,2151.60000000
2026-03-24T23:16:57.257Z,ETH,2151.61000000
2026-03-24T23:16:57.257Z,ETH,2151.62000000
2026-03-24T23:16:57.257Z,ETH,2151.63000000
2026-03-24T23:16:57.257Z,ETH,2151.64000000
2026-03-24T23:16:57.258Z,ETH,2151.65000000
2026-03-24T23:16:57.258Z,ETH,2151.66000000
2026-03-24T23:16:57.259Z,ETH,2151.67000000
2026-03-24T23:16:57.260Z,ETH,2151.69000000
2026-03-24T23:16:57.260Z,ETH,2151.70000000
2026-03-24T23:16:57.260Z,ETH,2151.71000000
2026-03-24T23:16:57.261Z,ETH,2151.72000000
2026-03-24T23:16:57.261Z,ETH,2151.73000000
2026-03-24T23:16:57.261Z,ETH,2151.74000000
2026-03-24T23:16:58.241Z,BTC,70568.99000000
2026-03-24T23:16:58.384Z,BTC,70569.00000000
2026-03-24T23:16:58.806Z,BTC,70568.99000000
2026-03-24T23:16:59.147Z,BTC,70569.00000000
2026-03-24T23:16:59.362Z,BTC,70568.99000000
2026-03-24T23:16:59.363Z,BTC,70569.00000000
2026-03-24T23:16:59.416Z,BTC,70569.01000000
2026-03-24T23:16:59.417Z,BTC,70569.48000000
2026-03-24T23:16:59.417Z,BTC,70569.80000000
2026-03-24T23:16:59.417Z,BTC,70570.00000000
2026-03-24T23:16:59.417Z,BTC,70570.18000000
2026-03-24T23:16:59.418Z,BTC,70570.23000000
2026-03-24T23:16:59.418Z,BTC,70570.50000000
2026-03-24T23:16:59.418Z,BTC,70570.89000000
2026-03-24T23:16:59.418Z,BTC,70571.26000000
2026-03-24T23:16:59.418Z,BTC,70571.76000000
2026-03-24T23:16:59.418Z,BTC,70572.00000000
2026-03-24T23:16:59.418Z,BTC,70572.46000000
2026-03-24T23:16:59.418Z,BTC,70573.34000000
2026-03-24T23:16:59.418Z,BTC,70573.98000000
2026-03-24T23:16:59.418Z,BTC,70574.00000000
2026-03-24T23:16:59.419Z,BTC,70575.11000000
2026-03-24T23:16:59.555Z,BTC,70575.12000000
2026-03-24T23:16:59.556Z,BTC,70575.13000000
2026-03-24T23:16:59.557Z,BTC,70575.26000000
2026-03-24T23:16:59.557Z,BTC,70575.29000000
2026-03-24T23:16:59.557Z,BTC,70575.84000000
2026-03-24T23:16:59.557Z,BTC,70576.00000000
2026-03-24T23:16:59.557Z,BTC,70576.01000000
2026-03-24T23:16:59.558Z,BTC,70577.08000000
2026-03-24T23:16:59.558Z,BTC,70577.15000000
2026-03-24T23:16:59.558Z,BTC,70577.16000000
2026-03-24T23:16:59.558Z,BTC,70577.76000000
2026-03-24T23:16:59.558Z,BTC,70577.78000000
2026-03-24T23:16:59.558Z,BTC,70577.87000000
2026-03-24T23:16:59.559Z,BTC,70578.00000000
2026-03-24T23:16:59.559Z,BTC,70578.22000000
2026-03-24T23:16:59.559Z,BTC,70578.63000000
2026-03-24T23:16:59.559Z,BTC,70578.82000000
2026-03-24T23:16:59.560Z,BTC,70578.88000000
2026-03-24T23:16:59.560Z,BTC,70578.91000000
2026-03-24T23:16:59.560Z,BTC,70579.64000000
2026-03-24T23:16:59.560Z,BTC,70579.69000000
2026-03-24T23:16:59.560Z,BTC,70579.87000000
2026-03-24T23:16:59.560Z,BTC,70579.99000000
2026-03-24T23:17:01.060Z,ETH,2151.75000000
2026-03-24T23:17:01.062Z,ETH,2151.76000000
2026-03-24T23:17:01.062Z,ETH,2151.77000000
2026-03-24T23:17:01.062Z,ETH,2151.78000000
2026-03-24T23:17:01.062Z,ETH,2151.80000000
2026-03-24T23:17:01.063Z,ETH,2151.81000000
2026-03-24T23:17:01.063Z,ETH,2151.82000000
2026-03-24T23:17:01.063Z,ETH,2151.83000000
2026-03-24T23:17:02.299Z,ETH,2151.84000000
2026-03-24T23:17:02.301Z,ETH,2151.85000000
2026-03-24T23:17:02.302Z,ETH,2151.86000000
2026-03-24T23:17:02.445Z,BTC,70580.00000000
2026-03-24T23:17:03.264Z,BTC,70579.99000000
2026-03-24T23:17:03.726Z,ETH,2151.87000000
2026-03-24T23:17:04.127Z,BTC,70580.00000000
2026-03-24T23:17:04.359Z,BTC,70579.99000000
2026-03-24T23:17:04.398Z,BTC,70580.00000000
2026-03-24T23:17:05.541Z,BTC,70579.99000000
2026-03-24T23:17:06.255Z,BTC,70580.00000000
2026-03-24T23:17:06.802Z,BTC,70579.99000000
2026-03-24T23:17:07.832Z,BTC,70580.00000000
2026-03-24T23:17:08.658Z,ETH,2151.86000000
2026-03-24T23:17:08.659Z,ETH,2151.85000000
2026-03-24T23:17:08.659Z,ETH,2151.84000000
2026-03-24T23:17:10.300Z,BTC,70579.99000000
2026-03-24T23:17:11.526Z,BTC,70580.00000000
2026-03-24T23:17:13.486Z,BTC,70579.99000000
2026-03-24T23:17:13.489Z,BTC,70579.98000000
2026-03-24T23:17:13.490Z,BTC,70579.86000000
2026-03-24T23:17:13.490Z,BTC,70579.77000000
2026-03-24T23:17:13.502Z,BTC,70579.02000000
2026-03-24T23:17:13.503Z,BTC,70579.01000000
2026-03-24T23:17:13.504Z,BTC,70578.82000000
2026-03-24T23:17:13.504Z,BTC,70578.64000000
2026-03-24T23:17:13.504Z,BTC,70577.25000000
2026-03-24T23:17:13.504Z,BTC,70577.23000000
2026-03-24T23:17:13.504Z,BTC,70577.20000000
2026-03-24T23:17:13.529Z,ETH,2151.83000000
2026-03-24T23:17:13.536Z,ETH,2151.82000000
2026-03-24T23:17:13.537Z,ETH,2151.81000000
2026-03-24T23:17:13.537Z,ETH,2151.80000000
2026-03-24T23:17:13.537Z,ETH,2151.79000000
2026-03-24T23:17:13.552Z,ETH,2151.78000000
2026-03-24T23:17:13.552Z,BTC,70577.19000000
2026-03-24T23:17:14.124Z,BTC,70577.20000000
2026-03-24T23:17:14.365Z,BTC,70577.19000000
2026-03-24T23:17:14.367Z,BTC,70577.18000000
2026-03-24T23:17:14.367Z,BTC,70576.37000000
2026-03-24T23:17:14.367Z,BTC,70575.29000000
2026-03-24T23:17:14.367Z,BTC,70575.24000000
2026-03-24T23:17:14.367Z,BTC,70575.23000000
2026-03-24T23:17:14.368Z,BTC,70575.12000000
2026-03-24T23:17:14.368Z,BTC,70575.11000000
2026-03-24T23:17:14.368Z,BTC,70575.04000000
2026-03-24T23:17:14.368Z,BTC,70574.72000000
2026-03-24T23:17:14.368Z,BTC,70574.48000000
2026-03-24T23:17:14.368Z,BTC,70574.06000000
2026-03-24T23:17:14.369Z,BTC,70574.05000000
2026-03-24T23:17:14.460Z,BTC,70573.35000000
2026-03-24T23:17:14.558Z,BTC,70573.28000000
2026-03-24T23:17:14.560Z,BTC,70573.27000000
2026-03-24T23:17:14.561Z,BTC,70573.02000000
2026-03-24T23:17:14.561Z,BTC,70573.01000000
2026-03-24T23:17:14.561Z,BTC,70572.46000000
2026-03-24T23:17:15.242Z,BTC,70571.76000000
2026-03-24T23:17:15.284Z,BTC,70571.75000000
2026-03-24T23:17:15.284Z,BTC,70570.83000000
2026-03-24T23:17:15.284Z,BTC,70570.82000000
2026-03-24T23:17:15.746Z,BTC,70570.81000000
2026-03-24T23:17:15.983Z,BTC,70570.82000000
2026-03-24T23:17:16.634Z,BTC,70570.81000000
2026-03-24T23:17:18.591Z,BTC,70570.82000000
2026-03-24T23:17:19.591Z,BTC,70570.81000000
2026-03-24T23:17:21.264Z,BTC,70570.82000000
2026-03-24T23:17:21.267Z,ETH,2151.79000000
2026-03-24T23:17:22.027Z,BTC,70570.81000000
2026-03-24T23:17:22.141Z,BTC,70570.82000000
2026-03-24T23:17:24.177Z,BTC,70570.81000000
2026-03-24T23:17:24.624Z,BTC,70570.80000000
2026-03-24T23:17:24.624Z,BTC,70570.44000000
2026-03-24T23:17:24.624Z,BTC,70570.43000000
2026-03-24T23:17:24.624Z,BTC,70570.42000000
2026-03-24T23:17:24.780Z,BTC,70570.09000000
2026-03-24T23:17:24.781Z,BTC,70570.08000000
2026-03-24T23:17:24.781Z,BTC,70569.80000000
2026-03-24T23:17:24.783Z,BTC,70569.54000000
2026-03-24T23:17:24.783Z,BTC,70569.43000000
2026-03-24T23:17:24.783Z,BTC,70569.09000000
2026-03-24T23:17:24.830Z,BTC,70569.08000000
2026-03-24T23:17:24.833Z,BTC,70569.07000000
2026-03-24T23:17:24.833Z,BTC,70568.99000000
2026-03-24T23:17:24.833Z,BTC,70568.79000000
2026-03-24T23:17:24.833Z,BTC,70568.35000000
2026-03-24T23:17:24.833Z,BTC,70568.34000000
2026-03-24T23:17:24.888Z,BTC,70568.33000000
2026-03-24T23:17:24.889Z,BTC,70568.23000000
2026-03-24T23:17:24.889Z,BTC,70568.08000000
2026-03-24T23:17:24.889Z,BTC,70567.38000000
2026-03-24T23:17:24.889Z,BTC,70567.14000000
2026-03-24T23:17:24.889Z,BTC,70567.01000000
2026-03-24T23:17:24.891Z,BTC,70567.00000000
2026-03-24T23:17:24.891Z,BTC,70566.40000000
2026-03-24T23:17:24.921Z,BTC,70565.73000000
2026-03-24T23:17:24.949Z,BTC,70565.72000000
2026-03-24T23:17:24.949Z,BTC,70564.71000000
2026-03-24T23:17:24.950Z,BTC,70564.70000000
2026-03-24T23:17:24.950Z,BTC,70564.69000000
2026-03-24T23:17:24.952Z,BTC,70564.48000000
2026-03-24T23:17:24.952Z,BTC,70564.05000000
2026-03-24T23:17:24.952Z,BTC,70563.92000000
2026-03-24T23:17:24.952Z,BTC,70563.91000000
2026-03-24T23:17:24.952Z,BTC,70562.50000000
2026-03-24T23:17:25.403Z,ETH,2151.78000000
2026-03-24T23:17:25.405Z,ETH,2151.77000000
2026-03-24T23:17:25.405Z,ETH,2151.76000000
2026-03-24T23:17:25.406Z,ETH,2151.75000000
2026-03-24T23:17:25.406Z,ETH,2151.74000000
2026-03-24T23:17:26.995Z,BTC,70562.49000000
2026-03-24T23:17:29.272Z,BTC,70562.50000000
2026-03-24T23:17:29.427Z,ETH,2151.73000000
2026-03-24T23:17:32.126Z,ETH,2151.74000000
2026-03-24T23:17:33.577Z,ETH,2151.73000000
2026-03-24T23:17:34.491Z,BTC,70562.49000000
2026-03-24T23:17:35.055Z,BTC,70562.50000000
2026-03-24T23:17:35.943Z,ETH,2151.74000000
2026-03-24T23:17:36.312Z,BTC,70562.49000000
2026-03-24T23:17:37.326Z,BTC,70562.50000000
2026-03-24T23:17:37.419Z,BTC,70562.49000000
2026-03-24T23:17:38.619Z,BTC,70562.48000000
2026-03-24T23:17:38.621Z,BTC,70562.47000000
2026-03-24T23:17:38.621Z,BTC,70562.17000000
2026-03-24T23:17:38.621Z,BTC,70562.16000000
2026-03-24T23:17:38.621Z,BTC,70561.82000000
2026-03-24T23:17:38.621Z,BTC,70561.75000000
2026-03-24T23:17:38.622Z,BTC,70561.24000000
2026-03-24T23:17:38.622Z,BTC,70561.17000000
2026-03-24T23:17:38.622Z,BTC,70560.30000000
2026-03-24T23:17:38.622Z,BTC,70559.64000000
2026-03-24T23:17:38.622Z,BTC,70559.16000000
2026-03-24T23:17:38.622Z,BTC,70558.47000000
2026-03-24T23:17:38.622Z,BTC,70558.39000000
2026-03-24T23:17:38.623Z,BTC,70558.11000000
2026-03-24T23:17:38.623Z,BTC,70557.96000000
2026-03-24T23:17:38.623Z,BTC,70557.95000000
2026-03-24T23:17:39.296Z,BTC,70557.96000000
2026-03-24T23:17:39.343Z,BTC,70557.95000000
2026-03-24T23:17:39.654Z,BTC,70557.96000000
2026-03-24T23:17:39.678Z,BTC,70557.95000000
2026-03-24T23:17:39.703Z,BTC,70557.64000000
2026-03-24T23:17:40.019Z,BTC,70557.65000000
2026-03-24T23:17:40.071Z,BTC,70557.64000000
2026-03-24T23:17:40.189Z,BTC,70557.65000000
2026-03-24T23:17:40.261Z,BTC,70557.64000000
2026-03-24T23:17:40.377Z,BTC,70557.65000000
2026-03-24T23:17:41.008Z,BTC,70557.64000000
2026-03-24T23:17:41.778Z,BTC,70557.65000000
2026-03-24T23:17:43.125Z,ETH,2151.75000000
2026-03-24T23:17:44.258Z,BTC,70557.64000000
2026-03-24T23:17:44.705Z,BTC,70557.65000000
2026-03-24T23:17:45.407Z,ETH,2151.76000000
2026-03-24T23:17:45.408Z,ETH,2151.77000000
2026-03-24T23:17:45.411Z,ETH,2151.79000000
2026-03-24T23:17:45.413Z,ETH,2151.80000000
2026-03-24T23:17:45.413Z,ETH,2151.81000000
2026-03-24T23:17:45.414Z,ETH,2151.84000000
2026-03-24T23:17:45.419Z,BTC,70557.66000000
2026-03-24T23:17:45.420Z,BTC,70557.69000000
2026-03-24T23:17:45.420Z,BTC,70557.70000000
2026-03-24T23:17:45.421Z,BTC,70557.88000000
2026-03-24T23:17:45.421Z,BTC,70557.89000000
2026-03-24T23:17:45.421Z,BTC,70557.96000000
2026-03-24T23:17:45.421Z,ETH,2151.87000000
2026-03-24T23:17:45.448Z,ETH,2151.88000000
2026-03-24T23:17:45.476Z,BTC,70561.17000000
2026-03-24T23:17:45.479Z,BTC,70561.18000000
2026-03-24T23:17:45.480Z,BTC,70561.94000000
2026-03-24T23:17:45.480Z,BTC,70562.49000000
2026-03-24T23:17:45.480Z,BTC,70562.50000000
2026-03-24T23:17:45.501Z,ETH,2151.89000000
2026-03-24T23:17:45.852Z,BTC,70562.55000000
2026-03-24T23:17:45.853Z,BTC,70562.56000000
2026-03-24T23:17:45.853Z,BTC,70562.92000000
2026-03-24T23:17:45.854Z,BTC,70563.07000000
2026-03-24T23:17:45.854Z,BTC,70564.48000000
2026-03-24T23:17:45.854Z,BTC,70564.70000000
2026-03-24T23:17:45.854Z,BTC,70565.54000000
2026-03-24T23:17:45.854Z,BTC,70565.72000000
2026-03-24T23:17:45.854Z,BTC,70565.73000000
2026-03-24T23:17:45.905Z,ETH,2151.90000000
2026-03-24T23:17:45.905Z,ETH,2151.91000000
2026-03-24T23:17:45.906Z,ETH,2151.92000000
2026-03-24T23:17:45.906Z,ETH,2151.93000000
2026-03-24T23:17:45.911Z,ETH,2151.94000000
2026-03-24T23:17:45.911Z,ETH,2151.95000000
2026-03-24T23:17:45.911Z,ETH,2151.97000000
2026-03-24T23:17:45.962Z,ETH,2151.98000000
2026-03-24T23:17:45.991Z,ETH,2151.99000000
2026-03-24T23:17:46.030Z,ETH,2152.00000000
2026-03-24T23:17:46.032Z,ETH,2152.01000000
2026-03-24T23:17:47.299Z,ETH,2152.02000000
2026-03-24T23:17:47.300Z,ETH,2152.03000000
2026-03-24T23:17:47.300Z,ETH,2152.04000000
2026-03-24T23:17:47.302Z,ETH,2152.05000000
2026-03-24T23:17:47.302Z,ETH,2152.06000000
2026-03-24T23:17:47.302Z,ETH,2152.07000000
2026-03-24T23:17:47.302Z,ETH,2152.08000000
2026-03-24T23:17:47.303Z,ETH,2152.09000000
2026-03-24T23:17:47.303Z,ETH,2152.10000000
2026-03-24T23:17:47.304Z,ETH,2152.11000000
2026-03-24T23:17:47.304Z,ETH,2152.12000000
2026-03-24T23:17:47.304Z,ETH,2152.13000000
2026-03-24T23:17:47.304Z,ETH,2152.14000000
2026-03-24T23:17:47.304Z,ETH,2152.15000000
2026-03-24T23:17:47.304Z,ETH,2152.17000000
2026-03-24T23:17:47.305Z,ETH,2152.18000000
2026-03-24T23:17:47.305Z,ETH,2152.19000000
2026-03-24T23:17:47.306Z,ETH,2152.20000000
2026-03-24T23:17:47.306Z,ETH,2152.21000000
2026-03-24T23:17:48.172Z,ETH,2152.20000000
2026-03-24T23:17:49.011Z,BTC,70565.74000000
2026-03-24T23:17:49.478Z,BTC,70565.73000000
2026-03-24T23:17:51.134Z,BTC,70565.74000000
2026-03-24T23:17:51.137Z,BTC,70565.75000000
2026-03-24T23:17:51.137Z,BTC,70565.87000000
2026-03-24T23:17:51.137Z,BTC,70565.88000000
2026-03-24T23:17:51.138Z,BTC,70567.11000000
2026-03-24T23:17:51.154Z,BTC,70567.10000000
2026-03-24T23:17:52.181Z,BTC,70567.11000000
2026-03-24T23:17:52.186Z,BTC,70567.12000000
2026-03-24T23:17:52.187Z,BTC,70567.14000000
2026-03-24T23:17:52.187Z,BTC,70568.23000000
2026-03-24T23:17:52.187Z,BTC,70568.37000000
2026-03-24T23:17:52.187Z,BTC,70569.33000000
2026-03-24T23:17:53.353Z,ETH,2152.21000000
2026-03-24T23:17:53.551Z,BTC,70569.34000000
2026-03-24T23:17:54.958Z,ETH,2152.20000000
2026-03-24T23:17:55.291Z,BTC,70569.35000000
2026-03-24T23:17:55.742Z,BTC,70569.34000000
2026-03-24T23:17:56.923Z,BTC,70569.35000000
2026-03-24T23:17:57.015Z,BTC,70569.34000000
2026-03-24T23:17:57.017Z,BTC,70569.33000000
2026-03-24T23:17:57.018Z,BTC,70568.23000000
2026-03-24T23:17:57.166Z,ETH,2152.19000000
2026-03-24T23:17:57.166Z,ETH,2152.18000000
2026-03-24T23:17:57.166Z,ETH,2152.17000000
2026-03-24T23:17:57.166Z,ETH,2152.16000000
2026-03-24T23:17:57.200Z,ETH,2152.15000000
2026-03-24T23:17:57.201Z,ETH,2152.14000000
2026-03-24T23:17:57.203Z,BTC,70568.08000000
2026-03-24T23:17:57.204Z,BTC,70568.07000000
2026-03-24T23:17:57.204Z,BTC,70567.13000000
2026-03-24T23:17:57.204Z,BTC,70567.11000000
2026-03-24T23:17:57.204Z,BTC,70567.10000000
2026-03-24T23:17:57.204Z,BTC,70567.09000000
2026-03-24T23:17:57.204Z,BTC,70567.08000000
2026-03-24T23:17:57.204Z,BTC,70566.67000000
2026-03-24T23:17:57.204Z,BTC,70565.87000000
2026-03-24T23:17:57.204Z,BTC,70565.74000000
2026-03-24T23:17:58.374Z,BTC,70565.73000000
2026-03-24T23:17:58.376Z,BTC,70565.72000000
2026-03-24T23:17:58.400Z,BTC,70564.70000000
2026-03-24T23:17:58.401Z,BTC,70562.55000000
2026-03-24T23:17:58.401Z,BTC,70562.54000000
2026-03-24T23:17:58.401Z,BTC,70562.53000000
2026-03-24T23:17:58.401Z,BTC,70562.50000000
2026-03-24T23:17:59.030Z,ETH,2152.13000000
2026-03-24T23:18:00.086Z,ETH,2152.12000000
