timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T01:31:23+00:00,,,,,
2026-03-05T01:31:28+00:00,-18.55,,,-3,3
2026-03-05T01:31:33+00:00,-2.49,,,-3,3
2026-03-05T01:31:38+00:00,-1.44,,,-4,1
2026-03-05T01:31:43+00:00,-14.42,,,5,-1
2026-03-05T01:31:48+00:00,25.35,,,4,-5
2026-03-05T01:31:53+00:00,-15.08,,,-7.9,7
2026-03-05T01:31:58+00:00,-0.31,,,1,-1.9
2026-03-05T01:32:04+00:00,26.66,,,10.9,-9.1
2026-03-05T01:32:23+00:00,4.75,,,3,-3
2026-03-05T01:32:34+00:00,-29.82,,,-19,18
2026-03-05T01:32:44+00:00,-26.16,,,-5,5
2026-03-05T01:32:49+00:00,-4.75,,,-0.9,1
2026-03-05T01:32:54+00:00,-6.13,,,-2,1.1
2026-03-05T01:32:59+00:00,4.34,,,1,-0.1
2026-03-05T01:33:04+00:00,-0.13,,,-0.1,1
2026-03-05T01:33:09+00:00,3.88,,,0.1,-1.9
2026-03-05T01:33:14+00:00,5.94,,,1,-1
2026-03-05T01:33:19+00:00,-4.32,,,-5.1,5.9
2026-03-05T01:33:24+00:00,-10.77,,,1,-1
2026-03-05T01:33:29+00:00,0.66,,,-2.9,3
2026-03-05T01:33:34+00:00,-13.35,,,-3.1,2
2026-03-05T01:33:39+00:00,-11.52,,,0,1
2026-03-05T01:33:44+00:00,-8.66,,,-3,4
2026-03-05T01:33:49+00:00,-20.36,,,-1,1
2026-03-05T01:33:54+00:00,2.38,,,1,-1
2026-03-05T01:33:59+00:00,-0.16,,,-2,1
2026-03-05T01:34:04+00:00,20.42,,,1,-1
2026-03-05T01:34:09+00:00,1.19,,,0,0
2026-03-05T01:34:14+00:00,21.99,,,-1,1
2026-03-05T01:34:19+00:00,14.51,,,2,-2
2026-03-05T01:34:24+00:00,-0.97,,,-1,1
2026-03-05T01:34:29+00:00,10.95,,,1,0
2026-03-05T01:34:34+00:00,0.77,,,-2,1
2026-03-05T01:34:39+00:00,-8.16,,,0,0
2026-03-05T01:34:44+00:00,-4.22,,,-1,0.1
2026-03-05T01:34:49+00:00,-6.2,,,0,0
2026-03-05T01:34:54+00:00,2.63,,,0,-0.1
2026-03-05T01:34:59+00:00,-0.3,,,0,0.1
