timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T03:35:03+00:00,0,-0.01,10.9,0,0
2026-03-05T03:35:03+00:00,0,-0.19,15.71,0,0
2026-03-05T03:35:03+00:00,0,-0.18,15.52,0,0
2026-03-05T03:35:03+00:00,0,-1.65,12.59,0,0
2026-03-05T03:35:03+00:00,0,-0.01,13.56,0,0
2026-03-05T03:35:03+00:00,0,-0.01,10.94,0,0
2026-03-05T03:35:03+00:00,0,-0.01,12.95,0,0
2026-03-05T03:35:03+00:00,0,-0.06,13.62,0,0
2026-03-05T03:35:03+00:00,0,-0.01,13.55,0,0
2026-03-05T03:35:03+00:00,0,-0.37,14.11,0,0
2026-03-05T03:35:03+00:00,,,10.89,,
2026-03-05T03:35:03+00:00,0,-0.01,10.91,0,0
2026-03-05T03:35:03+00:00,0,-0.59,13.54,0,0
2026-03-05T03:35:03+00:00,0,-0.12,15.34,0,0
2026-03-05T03:35:03+00:00,0,-0.01,10.93,0,0
2026-03-05T03:35:03+00:00,0,-0.28,15.22,0,0
2026-03-05T03:35:03+00:00,0,-0.12,13.74,0,0
2026-03-05T03:35:03+00:00,0,-0.35,12.94,0,0
2026-03-05T03:35:03+00:00,0,-0.01,10.92,0,0
2026-03-05T03:35:03+00:00,0,-0.83,14.94,0,0
2026-03-05T03:35:04+00:00,0,-1.09,19.19,0,0
2026-03-05T03:35:04+00:00,0.19,-0.01,15.91,1,1
2026-03-05T03:35:04+00:00,0,-0.09,22.84,0,0
2026-03-05T03:35:04+00:00,0,-0.64,22.58,0,0
2026-03-05T03:35:04+00:00,0,-0.02,16.57,0,0
2026-03-05T03:35:04+00:00,0,-0.72,21.94,-1,-1
2026-03-05T03:35:04+00:00,0,-0.01,15.92,0,0
2026-03-05T03:35:04+00:00,0,-1.05,21.01,0,0
2026-03-05T03:35:04+00:00,0,-0.03,22.62,0,0
2026-03-05T03:35:04+00:00,0,-0.04,22.66,0,0
2026-03-05T03:35:04+00:00,0,-0.14,21.22,0,0
2026-03-05T03:35:04+00:00,0,-0.01,19.87,0,0
2026-03-05T03:35:04+00:00,0,-0.09,19.96,0,0
2026-03-05T03:35:04+00:00,0,-0.06,21.07,0,0
2026-03-05T03:35:04+00:00,0,-0.01,21.08,0,0
2026-03-05T03:35:04+00:00,0,-0.01,18.09,0,0
2026-03-05T03:35:04+00:00,0,-0.41,19.6,0,0
2026-03-05T03:35:04+00:00,0,-0.08,19.86,0,0
2026-03-05T03:35:04+00:00,0,-1.51,18.08,0,0
2026-03-05T03:35:04+00:00,0,-0.01,23.37,0,1
2026-03-05T03:35:04+00:00,0,-0.18,19.78,0,0
2026-03-05T03:35:04+00:00,0,-0.09,16.02,0,0
2026-03-05T03:35:04+00:00,0,-0.09,22.75,0,0
2026-03-05T03:35:04+00:00,0,-0.52,23.36,0,0
2026-03-05T03:35:04+00:00,0,0.01,23.36,0,0
2026-03-05T03:35:04+00:00,0,-0.01,15.93,0,0
2026-03-05T03:35:04+00:00,0,-0.01,22.59,0,0
2026-03-05T03:35:04+00:00,0,-0.4,16.55,0,0
2026-03-05T03:35:04+00:00,0,-0.13,16.15,0,0
2026-03-05T03:35:04+00:00,0,-0.01,18.1,0,0
