timestamp,poly_btc_chg,binance_chg,delta,up_chg,down_chg
2026-03-05T02:45:02+00:00,,,22.07,,
2026-03-05T02:45:02+00:00,-3.38,-0.01,18.7,,
2026-03-05T02:45:02+00:00,0,-0.01,18.71,,
2026-03-05T02:45:02+00:00,0,-1.99,20.7,,
2026-03-05T02:45:02+00:00,0,0.94,19.76,,
2026-03-05T02:45:02+00:00,0,-0.14,19.9,,
2026-03-05T02:45:02+00:00,0,-0.03,19.93,,
2026-03-05T02:45:02+00:00,0,-0.14,20.07,,
2026-03-05T02:45:02+00:00,0,-0.28,20.35,,
2026-03-05T02:45:02+00:00,0,-0.01,20.36,,
2026-03-05T02:45:02+00:00,0,-0.26,20.62,,
2026-03-05T02:45:02+00:00,0,-0.01,20.63,,
2026-03-05T02:45:03+00:00,0,-0.06,20.69,,
2026-03-05T02:45:05+00:00,-4.25,-0.01,16.45,-2,4
2026-03-05T02:45:05+00:00,0,0.01,16.44,0,0
2026-03-05T02:45:05+00:00,0,-0.01,16.45,0,0
2026-03-05T02:45:05+00:00,0,0.01,16.44,0,0
2026-03-05T02:45:05+00:00,0,0.01,16.43,0,0
2026-03-05T02:45:05+00:00,0,0.06,16.37,0,0
2026-03-05T02:45:05+00:00,0,0.28,16.09,0,0
2026-03-05T02:45:05+00:00,0,0.13,15.96,0,0
2026-03-05T02:45:05+00:00,0,0.01,15.95,0,0
2026-03-05T02:45:05+00:00,0,0.27,15.68,0,0
2026-03-05T02:45:05+00:00,0,0.52,15.16,0,0
2026-03-05T02:45:05+00:00,0,0.01,15.15,0,1
2026-03-05T02:45:05+00:00,0,0.01,15.14,-1,-1
2026-03-05T02:45:05+00:00,0,0.62,14.52,0,0
2026-03-05T02:45:05+00:00,0,0.06,14.46,0,0
2026-03-05T02:45:05+00:00,0,0.01,14.45,0,0
2026-03-05T02:45:05+00:00,0,0.01,14.44,0,0
2026-03-05T02:45:05+00:00,0,0.25,14.19,0,0
2026-03-05T02:45:05+00:00,0,0.01,14.18,0,0
2026-03-05T02:45:05+00:00,0,0.08,14.1,0,0
2026-03-05T02:45:05+00:00,0,0.01,14.09,0,0
2026-03-05T02:45:05+00:00,0,0.44,13.65,0,0
2026-03-05T02:45:05+00:00,0,1.17,12.48,0,0
2026-03-05T02:45:05+00:00,0,0.21,12.27,0,0
2026-03-05T02:45:06+00:00,0,0.92,11.35,0,0
2026-03-05T02:45:06+00:00,0,0.26,11.09,1,0
2026-03-05T02:45:06+00:00,0,0.01,11.08,0,0
2026-03-05T02:45:06+00:00,0,0.79,10.29,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.28,0,0
2026-03-05T02:45:06+00:00,0,0.11,10.17,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.16,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.15,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.14,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.13,0,0
2026-03-05T02:45:06+00:00,0,0.07,10.06,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.05,0,0
2026-03-05T02:45:06+00:00,0,0.01,10.04,0,0
2026-03-05T02:45:06+00:00,0,0.11,9.93,0,0
2026-03-05T02:45:06+00:00,0,0.25,9.68,0,0
2026-03-05T02:45:06+00:00,0,0.01,9.67,0,0
