timestamp,type,coin,price,side,outcome,shares,usdcSize,txHash
2026-03-25T00:23:34.002Z,price,BTC,70603.54000000,,,,,
2026-03-25T00:23:34.171Z,price,BTC,70603.53000000,,,,,
2026-03-25T00:23:39.468Z,price,ETH,2155.55000000,,,,,
2026-03-25T00:23:39.469Z,price,ETH,2155.56000000,,,,,
2026-03-25T00:23:40.021Z,price,BTC,70603.54000000,,,,,
2026-03-25T00:23:42.061Z,price,ETH,2155.57000000,,,,,
2026-03-25T00:23:42.243Z,price,BTC,70603.53000000,,,,,
2026-03-25T00:23:42.328Z,price,BTC,70603.54000000,,,,,
2026-03-25T00:23:43.389Z,price,BTC,70603.53000000,,,,,
2026-03-25T00:23:43.614Z,price,ETH,2155.58000000,,,,,
2026-03-25T00:23:43.614Z,price,ETH,2155.59000000,,,,,
2026-03-25T00:23:43.614Z,price,ETH,2155.60000000,,,,,
2026-03-25T00:23:43.614Z,price,ETH,2155.61000000,,,,,
2026-03-25T00:23:43.670Z,price,BTC,70603.54000000,,,,,
2026-03-25T00:23:43.680Z,price,BTC,70603.55000000,,,,,
2026-03-25T00:23:43.681Z,price,BTC,70605.00000000,,,,,
2026-03-25T00:23:43.681Z,price,BTC,70605.05000000,,,,,
2026-03-25T00:23:43.681Z,price,BTC,70605.06000000,,,,,
2026-03-25T00:23:43.924Z,price,BTC,70605.07000000,,,,,
2026-03-25T00:23:44.074Z,price,ETH,2155.65000000,,,,,
2026-03-25T00:23:44.223Z,price,BTC,70605.06000000,,,,,
2026-03-25T00:23:44.536Z,price,BTC,70605.07000000,,,,,
2026-03-25T00:23:44.578Z,price,BTC,70605.06000000,,,,,
2026-03-25T00:23:45.190Z,price,BTC,70605.07000000,,,,,
2026-03-25T00:23:46.122Z,price,BTC,70605.08000000,,,,,
2026-03-25T00:23:46.123Z,price,BTC,70605.30000000,,,,,
2026-03-25T00:23:46.123Z,price,BTC,70605.72000000,,,,,
2026-03-25T00:23:46.123Z,price,BTC,70605.99000000,,,,,
2026-03-25T00:23:46.124Z,price,BTC,70606.00000000,,,,,
2026-03-25T00:23:46.124Z,price,BTC,70606.08000000,,,,,
2026-03-25T00:23:46.124Z,price,BTC,70606.39000000,,,,,
2026-03-25T00:23:46.124Z,price,BTC,70606.40000000,,,,,
2026-03-25T00:23:46.124Z,price,BTC,70606.62000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70606.63000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70606.67000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70606.79000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70606.85000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.00000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.04000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.06000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.32000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.65000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70607.73000000,,,,,
2026-03-25T00:23:46.125Z,price,BTC,70608.00000000,,,,,
2026-03-25T00:23:46.126Z,price,BTC,70608.20000000,,,,,
2026-03-25T00:23:46.126Z,price,BTC,70609.28000000,,,,,
2026-03-25T00:23:46.126Z,price,BTC,70609.60000000,,,,,
2026-03-25T00:23:46.191Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:23:46.551Z,price,BTC,70609.60000000,,,,,
2026-03-25T00:23:49.179Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:23:51.342Z,price,BTC,70609.60000000,,,,,
2026-03-25T00:23:51.525Z,price,ETH,2155.64000000,,,,,
2026-03-25T00:23:51.525Z,price,ETH,2155.62000000,,,,,
2026-03-25T00:23:51.525Z,price,ETH,2155.61000000,,,,,
2026-03-25T00:23:51.526Z,price,ETH,2155.60000000,,,,,
2026-03-25T00:23:51.526Z,price,ETH,2155.59000000,,,,,
2026-03-25T00:23:51.527Z,price,ETH,2155.58000000,,,,,
2026-03-25T00:23:51.527Z,price,ETH,2155.57000000,,,,,
2026-03-25T00:23:51.527Z,price,ETH,2155.56000000,,,,,
2026-03-25T00:23:51.527Z,price,ETH,2155.55000000,,,,,
2026-03-25T00:23:55.557Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:23:55.700Z,price,BTC,70609.60000000,,,,,
2026-03-25T00:23:56.173Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:23:56.179Z,price,BTC,70609.62000000,,,,,
2026-03-25T00:23:56.179Z,price,BTC,70609.70000000,,,,,
2026-03-25T00:23:56.179Z,price,BTC,70609.94000000,,,,,
2026-03-25T00:23:56.179Z,price,BTC,70609.95000000,,,,,
2026-03-25T00:23:56.180Z,price,BTC,70609.98000000,,,,,
2026-03-25T00:23:56.180Z,price,BTC,70609.99000000,,,,,
2026-03-25T00:23:56.180Z,price,BTC,70610.00000000,,,,,
2026-03-25T00:23:56.181Z,price,BTC,70610.01000000,,,,,
2026-03-25T00:23:56.186Z,price,BTC,70610.59000000,,,,,
2026-03-25T00:23:56.187Z,price,BTC,70610.60000000,,,,,
2026-03-25T00:23:56.194Z,price,BTC,70611.77000000,,,,,
2026-03-25T00:23:56.195Z,price,BTC,70611.78000000,,,,,
2026-03-25T00:23:56.196Z,price,BTC,70611.79000000,,,,,
2026-03-25T00:23:56.216Z,price,BTC,70612.00000000,,,,,
2026-03-25T00:23:56.218Z,price,BTC,70612.01000000,,,,,
2026-03-25T00:23:56.218Z,price,BTC,70612.07000000,,,,,
2026-03-25T00:23:56.218Z,price,BTC,70612.36000000,,,,,
2026-03-25T00:23:56.218Z,price,BTC,70612.42000000,,,,,
2026-03-25T00:23:56.218Z,price,BTC,70612.49000000,,,,,
2026-03-25T00:23:56.219Z,price,BTC,70612.60000000,,,,,
2026-03-25T00:23:56.233Z,price,BTC,70612.95000000,,,,,
2026-03-25T00:23:56.234Z,price,BTC,70612.96000000,,,,,
2026-03-25T00:23:56.235Z,price,BTC,70612.97000000,,,,,
2026-03-25T00:23:56.235Z,price,BTC,70613.07000000,,,,,
2026-03-25T00:23:56.235Z,price,BTC,70613.67000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70613.76000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.00000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.12000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.57000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.58000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.67000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70614.81000000,,,,,
2026-03-25T00:23:56.236Z,price,BTC,70615.02000000,,,,,
2026-03-25T00:23:56.506Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:23:58.629Z,price,ETH,2155.54000000,,,,,
2026-03-25T00:23:59.466Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:00.166Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:00.665Z,price,ETH,2155.55000000,,,,,
2026-03-25T00:24:01.363Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:02.061Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:02.207Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:02.733Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:03.412Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:04.190Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:06.600Z,price,ETH,2155.54000000,,,,,
2026-03-25T00:24:06.720Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:07.908Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:08.036Z,price,ETH,2155.53000000,,,,,
2026-03-25T00:24:08.037Z,price,ETH,2155.52000000,,,,,
2026-03-25T00:24:08.038Z,price,ETH,2155.51000000,,,,,
2026-03-25T00:24:08.038Z,price,ETH,2155.50000000,,,,,
2026-03-25T00:24:08.039Z,price,ETH,2155.49000000,,,,,
2026-03-25T00:24:08.366Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:10.220Z,price,ETH,2155.48000000,,,,,
2026-03-25T00:24:14.068Z,price,ETH,2155.47000000,,,,,
2026-03-25T00:24:14.069Z,price,ETH,2155.46000000,,,,,
2026-03-25T00:24:14.069Z,price,ETH,2155.45000000,,,,,
2026-03-25T00:24:14.069Z,price,ETH,2155.44000000,,,,,
2026-03-25T00:24:14.069Z,price,ETH,2155.43000000,,,,,
2026-03-25T00:24:14.069Z,price,ETH,2155.42000000,,,,,
2026-03-25T00:24:14.792Z,price,ETH,2155.41000000,,,,,
2026-03-25T00:24:14.897Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:14.945Z,price,ETH,2155.40000000,,,,,
2026-03-25T00:24:14.946Z,price,ETH,2155.39000000,,,,,
2026-03-25T00:24:14.947Z,price,ETH,2155.38000000,,,,,
2026-03-25T00:24:14.971Z,price,ETH,2155.37000000,,,,,
2026-03-25T00:24:15.053Z,price,ETH,2155.36000000,,,,,
2026-03-25T00:24:15.054Z,price,ETH,2155.35000000,,,,,
2026-03-25T00:24:15.054Z,price,ETH,2155.34000000,,,,,
2026-03-25T00:24:15.055Z,price,ETH,2155.33000000,,,,,
2026-03-25T00:24:15.055Z,price,ETH,2155.32000000,,,,,
2026-03-25T00:24:15.055Z,price,ETH,2155.30000000,,,,,
2026-03-25T00:24:15.055Z,price,ETH,2155.29000000,,,,,
2026-03-25T00:24:15.056Z,price,ETH,2155.28000000,,,,,
2026-03-25T00:24:15.056Z,price,ETH,2155.27000000,,,,,
2026-03-25T00:24:15.056Z,price,ETH,2155.26000000,,,,,
2026-03-25T00:24:15.065Z,price,ETH,2155.25000000,,,,,
2026-03-25T00:24:15.066Z,price,ETH,2155.24000000,,,,,
2026-03-25T00:24:15.066Z,price,ETH,2155.23000000,,,,,
2026-03-25T00:24:15.066Z,price,ETH,2155.22000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.21000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.20000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.19000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.18000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.17000000,,,,,
2026-03-25T00:24:15.067Z,price,ETH,2155.15000000,,,,,
2026-03-25T00:24:15.676Z,price,ETH,2155.14000000,,,,,
2026-03-25T00:24:15.678Z,price,ETH,2155.13000000,,,,,
2026-03-25T00:24:15.679Z,price,ETH,2155.12000000,,,,,
2026-03-25T00:24:15.681Z,price,ETH,2155.11000000,,,,,
2026-03-25T00:24:15.681Z,price,ETH,2155.10000000,,,,,
2026-03-25T00:24:15.701Z,price,ETH,2155.08000000,,,,,
2026-03-25T00:24:15.702Z,price,ETH,2155.07000000,,,,,
2026-03-25T00:24:15.702Z,price,ETH,2155.05000000,,,,,
2026-03-25T00:24:15.703Z,price,ETH,2155.04000000,,,,,
2026-03-25T00:24:15.704Z,price,ETH,2155.02000000,,,,,
2026-03-25T00:24:15.704Z,price,ETH,2155.01000000,,,,,
2026-03-25T00:24:15.704Z,price,ETH,2155.00000000,,,,,
2026-03-25T00:24:15.705Z,price,ETH,2154.99000000,,,,,
2026-03-25T00:24:15.717Z,price,ETH,2154.98000000,,,,,
2026-03-25T00:24:15.719Z,price,ETH,2154.97000000,,,,,
2026-03-25T00:24:15.719Z,price,ETH,2154.96000000,,,,,
2026-03-25T00:24:15.720Z,price,ETH,2154.95000000,,,,,
2026-03-25T00:24:15.720Z,price,ETH,2154.94000000,,,,,
2026-03-25T00:24:15.720Z,price,ETH,2154.93000000,,,,,
2026-03-25T00:24:15.721Z,price,ETH,2154.91000000,,,,,
2026-03-25T00:24:15.721Z,price,ETH,2154.90000000,,,,,
2026-03-25T00:24:15.722Z,price,ETH,2154.89000000,,,,,
2026-03-25T00:24:15.722Z,price,ETH,2154.88000000,,,,,
2026-03-25T00:24:15.722Z,price,ETH,2154.87000000,,,,,
2026-03-25T00:24:15.787Z,price,ETH,2154.86000000,,,,,
2026-03-25T00:24:15.788Z,price,ETH,2154.85000000,,,,,
2026-03-25T00:24:15.788Z,price,ETH,2154.84000000,,,,,
2026-03-25T00:24:15.789Z,price,ETH,2154.83000000,,,,,
2026-03-25T00:24:15.789Z,price,ETH,2154.82000000,,,,,
2026-03-25T00:24:15.789Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:24:17.120Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:17.153Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:18.746Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:18.762Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:20.822Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:21.011Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:24:21.683Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:22.716Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:24.194Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:24.355Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:24.374Z,price,BTC,70615.23000000,,,,,
2026-03-25T00:24:24.567Z,price,BTC,70615.22000000,,,,,
2026-03-25T00:24:24.570Z,price,BTC,70615.21000000,,,,,
2026-03-25T00:24:24.570Z,price,BTC,70614.54000000,,,,,
2026-03-25T00:24:24.570Z,price,BTC,70614.37000000,,,,,
2026-03-25T00:24:25.081Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:24:28.549Z,price,BTC,70614.36000000,,,,,
2026-03-25T00:24:28.757Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:24:29.188Z,price,BTC,70614.37000000,,,,,
2026-03-25T00:24:29.396Z,price,BTC,70614.36000000,,,,,
2026-03-25T00:24:29.682Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:24:30.517Z,price,BTC,70614.35000000,,,,,
2026-03-25T00:24:30.517Z,price,BTC,70614.12000000,,,,,
2026-03-25T00:24:30.518Z,price,BTC,70613.84000000,,,,,
2026-03-25T00:24:32.813Z,price,BTC,70613.12000000,,,,,
2026-03-25T00:24:33.506Z,price,BTC,70613.13000000,,,,,
2026-03-25T00:24:33.768Z,price,BTC,70613.12000000,,,,,
2026-03-25T00:24:33.771Z,price,BTC,70613.11000000,,,,,
2026-03-25T00:24:33.771Z,price,BTC,70612.94000000,,,,,
2026-03-25T00:24:33.771Z,price,BTC,70612.60000000,,,,,
2026-03-25T00:24:33.772Z,price,BTC,70612.59000000,,,,,
2026-03-25T00:24:33.773Z,price,BTC,70612.38000000,,,,,
2026-03-25T00:24:33.773Z,price,BTC,70612.08000000,,,,,
2026-03-25T00:24:33.773Z,price,BTC,70612.07000000,,,,,
2026-03-25T00:24:33.781Z,price,BTC,70612.06000000,,,,,
2026-03-25T00:24:33.782Z,price,BTC,70612.05000000,,,,,
2026-03-25T00:24:33.782Z,price,BTC,70611.99000000,,,,,
2026-03-25T00:24:33.782Z,price,BTC,70611.90000000,,,,,
2026-03-25T00:24:33.782Z,price,BTC,70611.76000000,,,,,
2026-03-25T00:24:33.869Z,price,BTC,70611.46000000,,,,,
2026-03-25T00:24:33.870Z,price,BTC,70611.45000000,,,,,
2026-03-25T00:24:33.870Z,price,BTC,70611.31000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70611.20000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70611.02000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.61000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.60000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.59000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.27000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.15000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.14000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70610.13000000,,,,,
2026-03-25T00:24:33.871Z,price,BTC,70609.94000000,,,,,
2026-03-25T00:24:33.872Z,price,BTC,70609.93000000,,,,,
2026-03-25T00:24:33.872Z,price,BTC,70609.88000000,,,,,
2026-03-25T00:24:33.872Z,price,BTC,70609.70000000,,,,,
2026-03-25T00:24:33.872Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:24:33.919Z,price,BTC,70609.60000000,,,,,
2026-03-25T00:24:33.920Z,price,BTC,70609.59000000,,,,,
2026-03-25T00:24:33.920Z,price,BTC,70607.66000000,,,,,
2026-03-25T00:24:33.920Z,price,BTC,70607.24000000,,,,,
2026-03-25T00:24:33.920Z,price,BTC,70607.06000000,,,,,
2026-03-25T00:24:33.920Z,price,BTC,70607.04000000,,,,,
2026-03-25T00:24:34.097Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:35.434Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:24:36.041Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:24:39.642Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:39.642Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:39.700Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:24:39.725Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:40.798Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:40.871Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:41.023Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:24:41.321Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:42.652Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:42.708Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:43.653Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:43.955Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:24:45.006Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:45.282Z,price,ETH,2154.78000000,,,,,
2026-03-25T00:24:45.300Z,price,ETH,2154.77000000,,,,,
2026-03-25T00:24:45.336Z,price,ETH,2154.78000000,,,,,
2026-03-25T00:24:45.513Z,price,ETH,2154.77000000,,,,,
2026-03-25T00:24:45.528Z,price,ETH,2154.76000000,,,,,
2026-03-25T00:24:45.530Z,price,ETH,2154.75000000,,,,,
2026-03-25T00:24:45.531Z,price,ETH,2154.74000000,,,,,
2026-03-25T00:24:45.532Z,price,ETH,2154.73000000,,,,,
2026-03-25T00:24:45.532Z,price,ETH,2154.72000000,,,,,
2026-03-25T00:24:45.533Z,price,ETH,2154.71000000,,,,,
2026-03-25T00:24:45.533Z,price,ETH,2154.70000000,,,,,
2026-03-25T00:24:46.699Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:48.304Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:48.652Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:50.709Z,price,ETH,2154.69000000,,,,,
2026-03-25T00:24:50.711Z,price,ETH,2154.68000000,,,,,
2026-03-25T00:24:50.712Z,price,ETH,2154.67000000,,,,,
2026-03-25T00:24:50.818Z,price,ETH,2154.66000000,,,,,
2026-03-25T00:24:50.821Z,price,ETH,2154.65000000,,,,,
2026-03-25T00:24:50.822Z,price,ETH,2154.64000000,,,,,
2026-03-25T00:24:50.822Z,price,ETH,2154.63000000,,,,,
2026-03-25T00:24:50.822Z,price,ETH,2154.62000000,,,,,
2026-03-25T00:24:50.823Z,price,ETH,2154.61000000,,,,,
2026-03-25T00:24:50.823Z,price,ETH,2154.60000000,,,,,
2026-03-25T00:24:50.823Z,price,ETH,2154.59000000,,,,,
2026-03-25T00:24:50.824Z,price,ETH,2154.58000000,,,,,
2026-03-25T00:24:50.825Z,price,ETH,2154.57000000,,,,,
2026-03-25T00:24:50.826Z,price,ETH,2154.56000000,,,,,
2026-03-25T00:24:50.826Z,price,ETH,2154.55000000,,,,,
2026-03-25T00:24:50.826Z,price,ETH,2154.53000000,,,,,
2026-03-25T00:24:50.828Z,price,ETH,2154.52000000,,,,,
2026-03-25T00:24:50.828Z,price,ETH,2154.51000000,,,,,
2026-03-25T00:24:50.875Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:53.672Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:54.732Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:56.063Z,price,ETH,2154.52000000,,,,,
2026-03-25T00:24:58.948Z,price,ETH,2154.51000000,,,,,
2026-03-25T00:24:59.009Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:24:59.114Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:24:59.370Z,price,BTC,70605.43000000,,,,,
2026-03-25T00:25:00.557Z,price,BTC,70605.44000000,,,,,
2026-03-25T00:25:00.574Z,price,BTC,70605.45000000,,,,,
2026-03-25T00:25:00.575Z,price,BTC,70607.06000000,,,,,
2026-03-25T00:25:00.576Z,price,BTC,70607.07000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70608.40000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70608.41000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70608.42000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70608.43000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70608.46000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70609.49000000,,,,,
2026-03-25T00:25:00.577Z,price,BTC,70609.61000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70610.39000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70610.59000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70610.61000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70610.62000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70611.00000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70611.36000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70611.45000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70611.46000000,,,,,
2026-03-25T00:25:00.578Z,price,BTC,70611.47000000,,,,,
2026-03-25T00:25:00.579Z,price,BTC,70611.74000000,,,,,
2026-03-25T00:25:00.579Z,price,BTC,70611.75000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.07000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.36000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.38000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.47000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.50000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.51000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.61000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.74000000,,,,,
2026-03-25T00:25:00.580Z,price,BTC,70612.95000000,,,,,
2026-03-25T00:25:00.721Z,price,ETH,2154.52000000,,,,,
2026-03-25T00:25:00.721Z,price,BTC,70613.11000000,,,,,
2026-03-25T00:25:00.833Z,price,ETH,2154.53000000,,,,,
2026-03-25T00:25:00.834Z,price,ETH,2154.54000000,,,,,
2026-03-25T00:25:00.834Z,price,ETH,2154.56000000,,,,,
2026-03-25T00:25:00.835Z,price,ETH,2154.57000000,,,,,
2026-03-25T00:25:00.835Z,price,ETH,2154.58000000,,,,,
2026-03-25T00:25:00.835Z,price,ETH,2154.60000000,,,,,
2026-03-25T00:25:00.846Z,price,ETH,2154.62000000,,,,,
2026-03-25T00:25:00.868Z,price,ETH,2154.63000000,,,,,
2026-03-25T00:25:00.869Z,price,ETH,2154.66000000,,,,,
2026-03-25T00:25:00.869Z,price,ETH,2154.67000000,,,,,
2026-03-25T00:25:00.870Z,price,ETH,2154.69000000,,,,,
2026-03-25T00:25:00.875Z,price,ETH,2154.70000000,,,,,
2026-03-25T00:25:00.897Z,price,BTC,70613.12000000,,,,,
2026-03-25T00:25:00.901Z,price,BTC,70613.13000000,,,,,
2026-03-25T00:25:00.903Z,price,BTC,70613.61000000,,,,,
2026-03-25T00:25:00.903Z,price,BTC,70613.65000000,,,,,
2026-03-25T00:25:00.903Z,price,BTC,70614.12000000,,,,,
2026-03-25T00:25:00.903Z,price,BTC,70614.32000000,,,,,
2026-03-25T00:25:00.903Z,price,BTC,70614.81000000,,,,,
2026-03-25T00:25:00.904Z,price,BTC,70615.02000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70615.59000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70615.62000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70615.89000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70616.00000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70616.08000000,,,,,
2026-03-25T00:25:00.905Z,price,BTC,70616.09000000,,,,,
2026-03-25T00:25:00.907Z,price,ETH,2154.71000000,,,,,
2026-03-25T00:25:00.908Z,price,ETH,2154.72000000,,,,,
2026-03-25T00:25:00.908Z,price,ETH,2154.73000000,,,,,
2026-03-25T00:25:00.909Z,price,ETH,2154.74000000,,,,,
2026-03-25T00:25:00.909Z,price,ETH,2154.75000000,,,,,
2026-03-25T00:25:00.909Z,price,ETH,2154.76000000,,,,,
2026-03-25T00:25:00.909Z,price,ETH,2154.77000000,,,,,
2026-03-25T00:25:00.910Z,price,ETH,2154.78000000,,,,,
2026-03-25T00:25:00.910Z,price,ETH,2154.79000000,,,,,
2026-03-25T00:25:00.910Z,price,ETH,2154.80000000,,,,,
2026-03-25T00:25:00.921Z,price,BTC,70616.10000000,,,,,
2026-03-25T00:25:00.921Z,price,BTC,70616.47000000,,,,,
2026-03-25T00:25:00.921Z,price,BTC,70616.48000000,,,,,
2026-03-25T00:25:00.921Z,price,BTC,70616.56000000,,,,,
2026-03-25T00:25:00.921Z,price,BTC,70617.00000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.38000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.39000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.65000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.68000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.88000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70617.89000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70618.00000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70618.43000000,,,,,
2026-03-25T00:25:00.922Z,price,BTC,70618.86000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70619.46000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70620.00000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70620.34000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70620.53000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70620.54000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70621.18000000,,,,,
2026-03-25T00:25:00.923Z,price,BTC,70621.23000000,,,,,
2026-03-25T00:25:01.156Z,price,BTC,70621.48000000,,,,,
2026-03-25T00:25:01.239Z,price,BTC,70621.49000000,,,,,
2026-03-25T00:25:01.288Z,price,BTC,70621.48000000,,,,,
2026-03-25T00:25:01.298Z,price,ETH,2154.81000000,,,,,
2026-03-25T00:25:01.298Z,price,ETH,2154.83000000,,,,,
2026-03-25T00:25:01.298Z,price,ETH,2154.84000000,,,,,
2026-03-25T00:25:01.298Z,price,ETH,2154.85000000,,,,,
2026-03-25T00:25:01.566Z,price,ETH,2154.86000000,,,,,
2026-03-25T00:25:01.566Z,price,ETH,2154.87000000,,,,,
2026-03-25T00:25:01.570Z,price,ETH,2154.89000000,,,,,
2026-03-25T00:25:01.620Z,price,BTC,70621.49000000,,,,,
2026-03-25T00:25:01.622Z,price,BTC,70621.50000000,,,,,
